Final_Rank,Feature,Mean_SHAP,Posterior_Mean,Posterior_SD,HDI_95_Lower,HDI_95_Upper,Bayesian_Stability,Gene,GeneID,PathwayID,Pathway,Source
15,CRISPR_E2F4 (1874),0.0001070312729504,0.00010671357,1.1802511e-05,8.431526e-05,0.00012958843,9.041598677530192,E2F4,16881.0,314.0,Cyclin E Associated Events During G1/S Transition R-HSA-69202,Reactome
15,CRISPR_E2F4 (1874),0.0001070312729504,0.00010671357,1.1802511e-05,8.431526e-05,0.00012958843,9.041598677530192,E2F4,16881.0,580.0,G0 And Early G1 R-HSA-1538133,Reactome
15,CRISPR_E2F4 (1874),0.0001070312729504,0.00010671357,1.1802511e-05,8.431526e-05,0.00012958843,9.041598677530192,E2F4,16881.0,582.0,G1/S Transition R-HSA-69206,Reactome
15,CRISPR_E2F4 (1874),0.0001070312729504,0.00010671357,1.1802511e-05,8.431526e-05,0.00012958843,9.041598677530192,E2F4,16881.0,583.0,G1/S-Specific Transcription R-HSA-69205,Reactome
15,CRISPR_E2F4 (1874),0.0001070312729504,0.00010671357,1.1802511e-05,8.431526e-05,0.00012958843,9.041598677530192,E2F4,16881.0,620.0,Gene Expression (Transcription) R-HSA-74160,Reactome
15,CRISPR_E2F4 (1874),0.0001070312729504,0.00010671357,1.1802511e-05,8.431526e-05,0.00012958843,9.041598677530192,E2F4,16881.0,622.0,Generic Transcription Pathway R-HSA-212436,Reactome
15,CRISPR_E2F4 (1874),0.0001070312729504,0.00010671357,1.1802511e-05,8.431526e-05,0.00012958843,9.041598677530192,E2F4,16881.0,913.0,Mitotic G1 Phase And G1/S Transition R-HSA-453279,Reactome
15,CRISPR_E2F4 (1874),0.0001070312729504,0.00010671357,1.1802511e-05,8.431526e-05,0.00012958843,9.041598677530192,E2F4,16881.0,1235.0,RNA Polymerase II Transcription R-HSA-73857,Reactome
15,CRISPR_E2F4 (1874),0.0001070312729504,0.00010671357,1.1802511e-05,8.431526e-05,0.00012958843,9.041598677530192,E2F4,16881.0,1377.0,S Phase R-HSA-69242,Reactome
15,CRISPR_E2F4 (1874),0.0001070312729504,0.00010671357,1.1802511e-05,8.431526e-05,0.00012958843,9.041598677530192,E2F4,16881.0,1408.0,SMAD2/SMAD3:SMAD4 Heterotrimer Regulates Transcription R-HSA-2173796,Reactome
15,CRISPR_E2F4 (1874),0.0001070312729504,0.00010671357,1.1802511e-05,8.431526e-05,0.00012958843,9.041598677530192,E2F4,16881.0,1524.0,Signaling By TGF-beta Receptor Complex R-HSA-170834,Reactome
15,CRISPR_E2F4 (1874),0.0001070312729504,0.00010671357,1.1802511e-05,8.431526e-05,0.00012958843,9.041598677530192,E2F4,16881.0,1526.0,Signaling By TGFB Family Members R-HSA-9006936,Reactome
15,CRISPR_E2F4 (1874),0.0001070312729504,0.00010671357,1.1802511e-05,8.431526e-05,0.00012958843,9.041598677530192,E2F4,16881.0,1621.0,TP53 Regulates Transcription Of Cell Cycle Genes R-HSA-6791312,Reactome
