Feature,MI
EXP_ENC1 (8507),0.16000828895600883
EXP_AEBP2 (121536),0.16000816324395117
EXP_IL7 (3574),0.1600069780495268
EXP_DERL3 (91319),0.16000677833878463
EXP_PLCG2 (5336),0.16000576478509831
EXP_STRN4 (29888),0.1600049914487558
EXP_CBR1 (873),0.16000233006031728
EXP_RECQL (5965),0.16000088878725105
EXP_NUP205 (23165),0.16000043447863987
EXP_H2BC13 (8340),0.1599997314556756
EXP_PIK3C2B (5287),0.15999880418204526
EXP_SPDYA (245711),0.15999831734092584
EXP_SFXN2 (118980),0.1599943416049312
EXP_GPBAR1 (151306),0.15999323642550678
EXP_UBA2 (10054),0.15999314639893747
EXP_GATAD2A (54815),0.1599924746148993
EXP_SYNJ1 (8867),0.15999103332052034
EXP_S100A6 (6277),0.1599893039370981
EXP_ATP6V1D (51382),0.15998921094012264
EXP_QSOX1 (5768),0.15998796951886796
EXP_ELMO3 (79767),0.15998600400893537
EXP_WHAMM (123720),0.15998477905882247
EXP_SENP5 (205564),0.15998415627965468
EXP_TULP3 (7289),0.15998307425938663
EXP_SLC30A6 (55676),0.15998304287776843
EXP_SLC35D1 (23169),0.1599817142751423
EXP_SRMS (6725),0.15997959713417043
EXP_ZCRB1 (85437),0.15997864389622407
EXP_ZBTB37 (84614),0.15997819290821447
EXP_PLA2G15 (23659),0.1599770867024901
EXP_MYH7B (57644),0.15997340804713733
EXP_DECR1 (1666),0.15997275552225698
EXP_STARD5 (80765),0.15997259050935408
EXP_NEIL2 (252969),0.1599723228602965
EXP_HDGF (3068),0.1599713239224716
EXP_SNX9 (51429),0.159969826639081
EXP_TIMM10 (26519),0.1599697860636251
EXP_CATIP (375307),0.15996954460072565
EXP_SRP54 (6729),0.15996875100673424
EXP_ZHX3 (23051),0.15996869703166805
EXP_CCDC102B (79839),0.15996841780732662
EXP_LMBR1L (55716),0.15996713996680523
EXP_CD70 (970),0.1599649297154233
EXP_EIF2S3 (1968),0.15996450143878427
EXP_CALCOCO1 (57658),0.15996441004174589
EXP_RSPH10B (222967),0.15996146489950647
EXP_AASDH (132949),0.15995881945439372
EXP_RELN (5649),0.15995876890304928
EXP_KCNB1 (3745),0.15995695171293445
EXP_MAK16 (84549),0.15995618282496604
EXP_SON (6651),0.1599545516035077
EXP_RAB15 (376267),0.15995324748680062
EXP_STK25 (10494),0.15995205828633363
EXP_GPR137 (56834),0.15995194928016776
EXP_SWI5 (375757),0.15995118951831166
EXP_ZBED1 (9189),0.15995118897182792
EXP_GPCPD1 (56261),0.15994991562092142
EXP_DAPK2 (23604),0.15994934323182175
EXP_RFNG (5986),0.15994658122376304
EXP_RBM23 (55147),0.15994650522910803
EXP_DOCK9 (23348),0.1599463116402422
EXP_RUFY2 (55680),0.1599447925006503
EXP_MAPK1 (5594),0.15994376265108645
EXP_ASAH1 (427),0.15994167769698908
EXP_ADGRB2 (576),0.15994163355074864
EXP_FBXO43 (286151),0.15994096869495067
EXP_MAP1S (55201),0.15993989034462874
EXP_SLC1A4 (6509),0.15993683618411314
EXP_TNRC6B (23112),0.15993526303542982
EXP_S100A13 (6284),0.1599348974723407
EXP_BRCA2 (675),0.15993375841196045
EXP_WNT9A (7483),0.1599292726583963
EXP_AP3B1 (8546),0.15992892804914138
EXP_MYO6 (4646),0.15992888808950667
EXP_TMEM163 (81615),0.15992807933156783
EXP_SORT1 (6272),0.15992768700088345
EXP_P2RY4 (5030),0.15992746449890927
EXP_GATA4 (2626),0.15992688447966685
EXP_GTPBP2 (54676),0.15992670969038247
EXP_SLC25A6 (293),0.1599248418042949
EXP_CYP4X1 (260293),0.15992448529693704
EXP_PACRGL (133015),0.15992324412144043
EXP_GJC3 (349149),0.15992082145471098
EXP_SENP8 (123228),0.159920696140337
EXP_C6orf52 (347744),0.1599181348002734
EXP_TOMM40L (84134),0.15991744208637293
EXP_KCNC1 (3746),0.15991738452480675
EXP_MCUR1 (63933),0.1599146033005523
EXP_ALKBH1 (8846),0.15991301242009204
EXP_RAB6C (84084),0.15991049337072472
EXP_LSM5 (23658),0.15990999027384678
EXP_GOLGA6L10 (647042),0.1599094291470573
EXP_LPXN (9404),0.15990712430644116
EXP_FAM20B (9917),0.15990564321332013
EXP_SETDB1 (9869),0.15990535492831714
EXP_FCHSD1 (89848),0.15990469850028077
EXP_UPF1 (5976),0.1599019088127145
EXP_PXDC1 (221749),0.15990137404352645
EXP_SLC35B1 (10237),0.1599012201463097
EXP_RASL11A (387496),0.1599008632249923
EXP_GRPEL1 (80273),0.15989810783554326
EXP_TMEM38A (79041),0.1598953375967591
EXP_SBNO2 (22904),0.1598950551236431
EXP_CACNB1 (782),0.1598938759930295
EXP_LARP4B (23185),0.15989368723180242
EXP_XPA (7507),0.1598929648712053
EXP_ATP5F1B (506),0.15988991627688165
EXP_HYLS1 (219844),0.15988961249254263
EXP_HNRNPH2 (3188),0.1598873500396465
EXP_ASAH2B (653308),0.15988400785934154
EXP_SRD5A3 (79644),0.1598824679527997
EXP_USP22 (23326),0.15988188150042948
EXP_BNIPL (149428),0.15988109689577268
EXP_STX5 (6811),0.159877994141441
EXP_MACROH2A1 (9555),0.15987702985679242
EXP_RPS23 (6228),0.15987687355048763
EXP_RNF41 (10193),0.15987588199728187
EXP_SMC6 (79677),0.15987325585623946
EXP_FHL1 (2273),0.15987250547183063
EXP_MAP3K14 (9020),0.15987230627577986
EXP_SMAD4 (4089),0.1598714960975247
EXP_ZNF70 (7621),0.15987128113951865
EXP_HMGB1 (3146),0.15987029420646692
EXP_GATA6 (2627),0.15986676431297386
EXP_NECAP1 (25977),0.15986453854831417
EXP_STING1 (340061),0.15985957482844615
EXP_ZNF774 (342132),0.15985905375499065
EXP_NLK (51701),0.159858855491116
EXP_TBC1D10A (83874),0.1598585892973441
EXP_SPIN2B (474343),0.15985787980373445
EXP_COL8A1 (1295),0.15985709880591337
EXP_ZNF331 (55422),0.1598570158715189
EXP_FHIP2B (64760),0.15985664964662227
EXP_TRMT10B (158234),0.159854323022806
EXP_AHNAK2 (113146),0.1598508836637258
EXP_EPB41L4B (54566),0.15984919404112485
EXP_KIAA1755 (85449),0.15984589095241297
EXP_LARP6 (55323),0.1598440675683941
EXP_CERS1 (10715),0.15984383070519925
EXP_ATPAF1 (64756),0.159843159479637
EXP_TMEM234 (56063),0.1598427631360826
EXP_FKBP11 (51303),0.15983983157683657
EXP_SAP18 (10284),0.15983926995689224
EXP_TMEM88 (92162),0.15983639338886224
EXP_PPP4R1 (9989),0.15983573039642884
EXP_EFNA1 (1942),0.15983561947020153
EXP_FDX2 (112812),0.15983515296454787
EXP_NTAQ1 (55093),0.1598348841639492
EXP_RAMACL (353267),0.15983427176837317
EXP_SMU1 (55234),0.1598327509973796
EXP_FGFR2 (2263),0.1598298797399984
EXP_CDCA2 (157313),0.15982870855270281
EXP_NAA38 (84316),0.1598278203418877
EXP_FABP5 (2171),0.15982759949542924
EXP_TNNT2 (7139),0.1598270889877842
EXP_UGCG (7357),0.15982508013645713
EXP_PRPF40A (55660),0.15982496175333338
EXP_COQ3 (51805),0.15982430082130517
EXP_LRRC45 (201255),0.1598242163908914
EXP_DAD1 (1603),0.15982362938251793
EXP_TONSL (4796),0.15982103137519044
EXP_GPR75 (10936),0.15982032685588532
EXP_CAVIN3 (112464),0.15981891343412968
EXP_GPR68 (8111),0.15981713807886155
EXP_SIPA1L3 (23094),0.1598166504575147
EXP_CLPTM1L (81037),0.15981629101084227
EXP_DTWD1 (56986),0.1598154696098728
EXP_ZCWPW2 (152098),0.15981456706136488
EXP_PPP1R10 (5514),0.15981441496766902
EXP_TELO2 (9894),0.15981295396130424
EXP_SUZ12 (23512),0.15981189474230106
EXP_RAB31 (11031),0.15980949325486282
EXP_ARIH1 (25820),0.15980939037054043
EXP_PPA2 (27068),0.15980932309618456
EXP_EIF3F (8665),0.159809243003588
EXP_YIPF2 (78992),0.1598041373596759
EXP_CREB5 (9586),0.1598032286306541
EXP_ATRIP (84126),0.15979608088145625
EXP_ITGA2 (3673),0.15979553338049612
EXP_HMGN4 (10473),0.15979417470527402
EXP_CD99 (4267),0.15979326675904115
EXP_ARRDC2 (27106),0.1597911300751429
EXP_EXT2 (2132),0.15979102741444784
EXP_UBXN8 (7993),0.15978844897397337
EXP_CDC42BPA (8476),0.15978696722766728
EXP_FBXO42 (54455),0.15978597694316754
EXP_C1orf115 (79762),0.15978370519553398
EXP_DGCR6L (85359),0.15978363314732835
EXP_MAN1A1 (4121),0.15978172830104231
EXP_NSUN2 (54888),0.1597809244514785
EXP_PLEKHF2 (79666),0.1597770522650901
EXP_MATN2 (4147),0.15977621743755233
EXP_FOXJ3 (22887),0.15977352948217582
EXP_ZNF219 (51222),0.15977277486498842
EXP_PLXNA1 (5361),0.15977191720677553
EXP_SHANK3 (85358),0.15976976293721545
EXP_LIME1 (54923),0.1597690222995638
EXP_FDX1 (2230),0.15976688045188414
EXP_TMPO (7112),0.15976577853207452
EXP_MCOLN3 (55283),0.1597653191994155
EXP_VGLL1 (51442),0.1597635019464949
EXP_ACSF2 (80221),0.15976322228509865
EXP_HOGA1 (112817),0.159762123232861
EXP_KDM5A (5927),0.15976197321447572
EXP_SCUBE1 (80274),0.1597615811079125
EXP_ZNF841 (284371),0.15976078853600306
EXP_SLC6A6 (6533),0.1597593088068603
EXP_PLA2G4C (8605),0.15975882938346064
EXP_MET (4233),0.15975830529116486
EXP_AOC2 (314),0.1597559158249071
EXP_WHRN (25861),0.1597541912838123
EXP_GAD1 (2571),0.15975366175763028
EXP_HOXB2 (3212),0.1597533237997535
EXP_PNKD (25953),0.15975150430192286
EXP_WDR91 (29062),0.159749988664041
EXP_UQCRFS1 (7386),0.15974916772553627
EXP_CCT3 (7203),0.15974829690441172
EXP_CCNB1 (891),0.15974809751244834
EXP_TM7SF2 (7108),0.15974694703587566
EXP_CIAO1 (9391),0.15974431589059002
EXP_CCDC71L (168455),0.1597435581945703
EXP_TAS2R20 (259295),0.15974292298581094
EXP_KAZALD1 (81621),0.1597417967886674
EXP_MOK (5891),0.15973848016021286
EXP_GOLPH3L (55204),0.15973810793304466
EXP_CISD3 (284106),0.1597377919704357
EXP_NOXA1 (10811),0.15973698917093682
EXP_BAIAP2 (10458),0.15973586721349964
EXP_ADORA2A (135),0.15973458135478236
EXP_ANGPT2 (285),0.1597341094259006
EXP_LPGAT1 (9926),0.15973330840710265
EXP_PRMT6 (55170),0.15973286281716348
EXP_CDC27 (996),0.1597325886108818
EXP_SGCE (8910),0.15973159056654218
EXP_GTDC1 (79712),0.15973082583545928
EXP_PLEKHM3 (389072),0.15972599060298087
EXP_SYNGR4 (23546),0.1597252828766722
EXP_REM2 (161253),0.15972410820019434
EXP_ADAMTS17 (170691),0.1597226217543728
EXP_PRXL2C (195827),0.1597214460718126
EXP_ALDOA (226),0.15972115395249187
EXP_CLDN16 (10686),0.1597200427327108
EXP_FANCC (2176),0.15971719136394302
EXP_AK8 (158067),0.15971582109660698
EXP_NMT1 (4836),0.15971536758896576
EXP_MTFR1 (9650),0.1597145502416879
EXP_CRACR2B (283229),0.159712062114032
EXP_AP4M1 (9179),0.1597118734656089
EXP_ANXA1 (301),0.15970913000643527
EXP_CDIN1 (84529),0.15970800200701696
EXP_MCM2 (4171),0.1597065573340899
EXP_TVP23B (51030),0.15970635127403643
EXP_NLGN2 (57555),0.1597057820598664
EXP_RAB6B (51560),0.15970487402408562
EXP_ELMO1 (9844),0.1597048588601604
EXP_MARCHF10 (162333),0.1597040603360682
EXP_PARP3 (10039),0.15970371748143286
EXP_HEMK1 (51409),0.15970352918897035
EXP_NOP58 (51602),0.15970287800676353
EXP_WSB2 (55884),0.1597003637622354
EXP_FAIM (55179),0.15969989303031618
EXP_BPTF (2186),0.15969925699320076
EXP_SMARCD2 (6603),0.15969783200618792
EXP_MBNL3 (55796),0.15969699610283428
EXP_DUSP23 (54935),0.1596930403636554
EXP_MAP2 (4133),0.1596928828525055
EXP_AFG2A (166378),0.15969162272829962
EXP_MYPOP (339344),0.1596900069084839
EXP_TXLNG (55787),0.15968805556951615
EXP_TRIM4 (89122),0.15968640902565046
EXP_TBC1D1 (23216),0.15968617760608517
EXP_ITGA3 (3675),0.15968410455224635
EXP_PTRHD1 (391356),0.15968285661087656
EXP_SLC22A5 (6584),0.15968265882970645
EXP_GNRHR (2798),0.15968159244046465
EXP_SMIM10L1 (100129361),0.1596813400207111
EXP_ETFDH (2110),0.15967657330142693
EXP_FAM219B (57184),0.15967468175036448
EXP_NUCKS1 (64710),0.159674532582752
EXP_ERMP1 (79956),0.15967345524014753
EXP_DNAJC2 (27000),0.15967345136431454
EXP_TBP (6908),0.1596731756813119
EXP_THBD (7056),0.15967127577530604
EXP_PI4K2B (55300),0.15967047512638644
EXP_ADTRP (84830),0.15966969048833946
EXP_FHIP1A (729830),0.15966939214713083
EXP_DIS3L2 (129563),0.1596684850351453
EXP_PDCD6 (10016),0.1596675230727289
EXP_DLEU7 (220107),0.15966628252284298
EXP_RLIG1 (91298),0.15966409154746675
EXP_SLC35B3 (51000),0.15966370555913123
EXP_ZC3H11B (643136),0.15966175700061402
EXP_SRP14 (6727),0.15965982228754783
EXP_CCHCR1 (54535),0.15965884167823585
EXP_AKIRIN1 (79647),0.159658449965435
EXP_AP2B1 (163),0.15965329362900338
EXP_UBE2N (7334),0.15964900818951744
EXP_ADNP2 (22850),0.15964782173046022
EXP_AKAP6 (9472),0.15964685877100493
EXP_CARMIL2 (146206),0.15964454711040865
EXP_NECTIN3 (25945),0.1596442045967299
EXP_NDUFS1 (4719),0.15964342311168078
EXP_USP30 (84749),0.15964307945175893
EXP_ZNF583 (147949),0.15964154732147762
EXP_NDUFAF5 (79133),0.1596403268246549
EXP_FANCM (57697),0.15963982816042321
EXP_RMND5B (64777),0.15963881427408388
EXP_NPIPB11 (728888),0.15963858693793398
EXP_ATOH8 (84913),0.15963462161535613
EXP_ZNF839 (55778),0.15963401548395595
EXP_UBL3 (5412),0.1596333178559588
EXP_TJAP1 (93643),0.15963313123692302
EXP_FDPS (2224),0.159632124404264
EXP_PPP1R11 (6992),0.1596304074944035
EXP_EXOSC5 (56915),0.15962861659251626
EXP_BTC (685),0.1596282700838616
EXP_HES2 (54626),0.15962601927894227
EXP_CDCA8 (55143),0.15962287868873126
EXP_PHETA1 (144717),0.15962129569259353
EXP_HEBP2 (23593),0.1596211423006917
EXP_SEMA4F (10505),0.15962093280570144
EXP_SLC7A2 (6542),0.15962066255550322
EXP_APAF1 (317),0.15962057678244523
EXP_NSUN4 (387338),0.15961904650283198
EXP_KCNMB3 (27094),0.15961869312556232
EXP_WARS2 (10352),0.15961808352516815
EXP_CES3 (23491),0.15961771043668183
EXP_SMIM8 (57150),0.15961685230666678
EXP_RUFY3 (22902),0.15961630256897408
EXP_WDR18 (57418),0.15961522979702636
EXP_NCOR1 (9611),0.1596152165521456
EXP_SETD4 (54093),0.1596145469195518
EXP_ARL4C (10123),0.1596112108690324
EXP_ZWILCH (55055),0.1596105441838267
EXP_POLI (11201),0.1596103629771175
EXP_MAMLD1 (10046),0.15961016869096234
EXP_TMEM120B (144404),0.1596096258224291
EXP_RNASEH2B (79621),0.15960770698957738
EXP_TTC3 (7267),0.159607406562424
EXP_RIMBP3 (85376),0.15960665917758554
EXP_CDYL2 (124359),0.15960353790828297
EXP_CLSPN (63967),0.1596022764115741
EXP_VDAC1 (7416),0.15960198027004946
EXP_DNER (92737),0.1595992423305006
EXP_RNF223 (401934),0.15959887217643587
EXP_TBX19 (9095),0.159597852643528
EXP_PPP4R3A (55671),0.15959692230807576
EXP_LIMS4 (100288695),0.15959591725050348
EXP_UBA3 (9039),0.15959520202840416
EXP_GOLGA8Q (727909),0.15959236114882103
EXP_ZNF16 (7564),0.15959166579845707
EXP_PELI2 (57161),0.1595905263442905
EXP_FNDC8 (54752),0.1595894810077958
EXP_MLX (6945),0.1595887357186907
EXP_SAMD4B (55095),0.15958829460126278
EXP_DTL (51514),0.1595854861811965
EXP_CTXN1 (404217),0.15958476597440185
EXP_PKP2 (5318),0.15958139693886242
EXP_KIRREL3 (84623),0.15957971254669356
EXP_OCLN (100506658),0.1595795237497084
EXP_NACC1 (112939),0.15957853593271842
EXP_GTF3C2 (2976),0.1595779690589767
EXP_GALNS (2588),0.1595760512265576
EXP_SCNM1 (79005),0.15957548761312967
EXP_TMEM150C (441027),0.1595754044093356
EXP_RCC2 (55920),0.15957530382164453
EXP_CD8A (925),0.15957470403159402
EXP_CWC25 (54883),0.15957258463570234
EXP_ADAMTS13 (11093),0.159572091402306
EXP_GXYLT2 (727936),0.1595719059633467
EXP_TMEM45A (55076),0.15957137763256313
EXP_RIMOC1 (285636),0.15957068691676657
EXP_SELENOM (140606),0.159569320787047
EXP_TADA2B (93624),0.15956915924980208
EXP_LAMTOR2 (28956),0.15956855005838744
EXP_AP3M2 (10947),0.15956829838372588
EXP_SPON2 (10417),0.1595679628878237
EXP_KDM6B (23135),0.15956789137641003
EXP_IL24 (11009),0.15956785746922808
EXP_MICAL2 (9645),0.15956670145538432
EXP_MRPL35 (51318),0.1595663819327653
EXP_ZZZ3 (26009),0.1595663477459004
EXP_PPM1B (5495),0.15956556022464152
EXP_HLA-DPA1 (3113),0.15956238046293425
EXP_GTF2E1 (2960),0.15956136807935284
EXP_TACR2 (6865),0.15956086100131728
EXP_TTK (7272),0.1595594250093475
EXP_ZNF721 (170960),0.15955898499952337
EXP_NPM2 (10361),0.15955761786281197
EXP_GMNN (51053),0.15955638921931126
EXP_PXDN (7837),0.15955563621994528
EXP_BCL9 (607),0.15955388288490546
EXP_SMG6 (23293),0.1595508672010899
EXP_CNKSR3 (154043),0.15954949710457722
EXP_KAT2A (2648),0.15954845836434384
EXP_ETV5 (2119),0.15954504665343006
EXP_DDX3Y (8653),0.1595433993199058
EXP_KHDRBS1 (10657),0.15954314082911658
EXP_KANTR (102723508),0.15954213637778025
EXP_APOM (55937),0.15954131780643266
EXP_RFT1 (91869),0.15953968016474818
EXP_ASB14 (142686),0.15953956884872955
EXP_PCNX4 (64430),0.15953722189670128
EXP_AMPD3 (272),0.15953692067457492
EXP_R3HCC1 (203069),0.15953649954531013
EXP_GABRR2 (2570),0.15953610191353462
EXP_CLSTN1 (22883),0.1595359621458634
EXP_EAF1 (85403),0.15953504061852453
EXP_HYPK (25764),0.15953485302283887
EXP_TICAM1 (148022),0.15953318460440347
EXP_EPHB6 (2051),0.15953282563127225
EXP_MANF (7873),0.15952840676857072
EXP_CDC73 (79577),0.15952814196030385
EXP_GSTA4 (2941),0.1595273068772025
EXP_BDP1 (55814),0.15952492797008055
EXP_GZF1 (64412),0.1595247964550115
EXP_MYOM3 (127294),0.1595228813705054
EXP_PLRG1 (5356),0.15952186044131
EXP_ZNF121 (7675),0.15952098898437672
EXP_TMPRSS4 (56649),0.15952072647673088
EXP_MTDH (92140),0.1595203396677718
EXP_MYO5B (4645),0.15951994353859877
EXP_SEPTIN4 (5414),0.15951731007745096
EXP_EPM2AIP1 (9852),0.15951675739604365
EXP_RPL23A (6147),0.15951660871603401
EXP_MMP25 (64386),0.15951493481358536
EXP_AHCTF1 (25909),0.15951401567948764
EXP_MYO9A (4649),0.15951376743313794
EXP_CRACR2A (84766),0.15951373086000586
EXP_LRAT (9227),0.15951300945302904
EXP_SPDYE9 (643909),0.15950979389418585
EXP_TRAPPC5 (126003),0.15950872221950174
EXP_ABCA13 (154664),0.1595075276770226
EXP_LURAP1L (286343),0.15950717587721552
EXP_OBSCN (84033),0.1595064509014552
EXP_STIL (6491),0.15950368325258601
EXP_IFT52 (51098),0.15950297747962594
EXP_ZNF429 (353088),0.15950254323836432
EXP_ATP13A3 (79572),0.15950230315393732
EXP_PHF23 (79142),0.15950209941645
EXP_JMJD6 (23210),0.15949765820699557
EXP_GSR (2936),0.15949756625674638
EXP_CASP1 (834),0.15949652494327804
EXP_C1QTNF6 (114904),0.15949617032853425
EXP_DOCK6 (57572),0.15949511332763233
EXP_E2F8 (79733),0.15949344758644557
EXP_NOP2 (4839),0.15949148744283992
EXP_EPN3 (55040),0.15948684876451313
EXP_TNFRSF10C (8794),0.1594843201878664
EXP_NT5DC1 (221294),0.15948404211333145
EXP_CDK19 (23097),0.15948328948078938
EXP_DCP2 (167227),0.15948214264756988
EXP_ASTE1 (28990),0.159481664781433
EXP_HDGFL3 (50810),0.1594806471865331
EXP_MYO18A (399687),0.15948015058308318
EXP_LHFPL2 (10184),0.1594794555641199
EXP_SHLD2 (54537),0.15947696373256814
EXP_GTF2B (2959),0.1594763716441321
EXP_EIF3M (10480),0.15947630071191465
EXP_CLN5 (1203),0.1594757022424531
EXP_C1orf74 (148304),0.15947502558990223
EXP_QTRT2 (79691),0.15947397214843484
EXP_COL14A1 (7373),0.15947278972837342
EXP_PIWIL2 (55124),0.15947227045883938
EXP_FBXO27 (126433),0.1594711469670358
EXP_IQUB (154865),0.1594678197309758
EXP_NIF3L1 (60491),0.1594665550991694
EXP_TK1 (7083),0.15946438652031958
EXP_MAGEA12 (4111),0.15946367709187736
EXP_CCN1 (3491),0.15946332701271082
EXP_ZNF223 (7766),0.15946273458132332
EXP_PRICKLE2 (166336),0.15945900320674244
EXP_BCL7B (9275),0.15945794239139222
EXP_DHX34 (9704),0.1594575719851994
EXP_FUT10 (84750),0.15945525475936329
EXP_KCNV2 (169522),0.15945459669732287
EXP_PPP1R27 (116729),0.15945383436363336
EXP_ACVR1C (130399),0.15945016812159718
EXP_IFFO1 (25900),0.15944997815193318
EXP_TINF2 (26277),0.15944893033909224
EXP_PGRMC1 (10857),0.15944871181112852
EXP_SPRY3 (10251),0.15944846623728992
EXP_NFASC (23114),0.1594483036450125
EXP_ESPN (83715),0.15944807083052215
EXP_INTS7 (25896),0.15944804134836943
EXP_DNAAF8 (146562),0.1594476154242459
EXP_TNFSF4 (7292),0.15944734708688557
EXP_FAM200B (285550),0.15944711958433366
EXP_APLP2 (334),0.1594469645913188
EXP_NABP1 (64859),0.15944649805550082
EXP_ACHE (43),0.15944547532463726
EXP_SLC30A5 (64924),0.15944444420814818
EXP_RRAGD (58528),0.15944219073974963
EXP_NOP10 (55505),0.15944130464822504
EXP_GABRE (2564),0.1594396037292345
EXP_METTL14 (57721),0.15943905972101913
EXP_OSGIN1 (29948),0.15943799614642984
EXP_SLC38A2 (54407),0.15943796369811292
EXP_QKI (9444),0.1594363463131243
EXP_RNF141 (50862),0.15943490734930954
EXP_WDR86 (349136),0.15943427124441456
EXP_TRIM21 (6737),0.15943282546267845
EXP_BMP2 (650),0.15943184391804177
EXP_TMEM266 (123591),0.15943087227054864
EXP_CREBL2 (1389),0.1594304407012599
EXP_VBP1 (7411),0.15942989133210173
EXP_SMC1A (8243),0.15942856260155747
EXP_CIBAR1 (137392),0.15942812618080549
EXP_SPDYE18 (100505767),0.1594266700001965
EXP_LHFPL5 (222662),0.15942472490101522
EXP_DCAF16 (54876),0.15942446126990006
EXP_NDUFA3 (4696),0.15942339728429644
EXP_NMU (10874),0.1594221529241313
EXP_RBMX (27316),0.15942012194685073
EXP_TLDC2 (140711),0.15941810468306983
EXP_SLC25A29 (123096),0.15941787304387045
EXP_DNAJB5 (25822),0.1594175713854682
EXP_PIGL (9487),0.15941718405398753
EXP_TBC1D8 (11138),0.1594142061082433
EXP_RAB4B (53916),0.15941403324050896
EXP_HUWE1 (10075),0.15941012217974215
EXP_TNFSF10 (8743),0.15940969227919588
EXP_SBK1 (388228),0.1594089641516483
EXP_GNG5B (347687),0.1594064190131954
EXP_NALF1 (728215),0.15940415752165027
EXP_DIP2C (22982),0.15940317619638833
EXP_MYLK2 (85366),0.15940215786986833
EXP_GPN2 (54707),0.15940108611467263
EXP_SLC23A2 (9962),0.1594010171309197
EXP_PANK1 (53354),0.1594007273106417
EXP_UMAD1 (729852),0.15939957920973935
EXP_NPEPPS (9520),0.15939781415598464
EXP_TMEM278 (643965),0.15939566511972902
EXP_MRPS6 (64968),0.15939295892086758
EXP_OTUD7B (56957),0.15939284906746032
EXP_SETD7 (80854),0.15939282733937432
EXP_CFAP45 (25790),0.15939253999225222
EXP_BSN (8927),0.159389561813704
EXP_CROCC (9696),0.1593881350795776
EXP_VTCN1 (79679),0.15938773318300914
EXP_ATXN2L (11273),0.15938717533183322
EXP_STK32C (282974),0.15938683589064162
EXP_HTR1D (3352),0.15938562531592204
EXP_RECQL5 (9400),0.15938397225105483
EXP_RNF38 (152006),0.15938384350175205
EXP_QDPR (5860),0.15938354727027804
EXP_TMEM52 (339456),0.15938249728826825
EXP_GRHL2 (79977),0.15938158152097337
EXP_PITPNM2 (57605),0.15938135940521025
EXP_PLS1 (5357),0.15938070250643843
EXP_TIMM17A (10440),0.15938066645583504
EXP_CPAP (55835),0.15938052595325036
EXP_LRP10 (26020),0.15938042157658305
EXP_CD52 (1043),0.15937975447992336
EXP_CTAGE15 (441294),0.15937875408070212
EXP_CAPNS1 (826),0.1593784522790651
EXP_SPTAN1 (6709),0.15937715496254423
EXP_CHADL (150356),0.15937486527973732
EXP_CCNG1 (900),0.15937388181968348
EXP_B2M (567),0.15937264104478288
EXP_PMEPA1 (56937),0.1593725484844537
EXP_RHEBL1 (121268),0.15937207004988174
EXP_TTF2 (8458),0.1593718560254187
EXP_MARCHF1 (55016),0.15937080013427707
EXP_CNOT6L (246175),0.15936653684511448
EXP_CLOCK (9575),0.1593642159509816
EXP_SLC25A41 (284427),0.15936189144032387
EXP_TBC1D19 (55296),0.15936145059317042
EXP_PEX11A (8800),0.15936048881909404
EXP_MED22 (6837),0.15935847194654507
EXP_ARID5B (84159),0.1593582195667098
EXP_MVP (9961),0.15935801385721682
EXP_SURF4 (6836),0.15935670266322877
EXP_NRG1 (3084),0.15935076220407485
EXP_PLPP6 (403313),0.1593490329601508
EXP_CCDC88B (283234),0.15934713021207525
EXP_LTA4H (4048),0.15934702861220984
EXP_ABCG1 (9619),0.15934676265727354
EXP_SREBF1 (6720),0.1593449213692617
EXP_NCOA3 (8202),0.15934467745465408
EXP_TRIM52 (84851),0.1593436968183326
EXP_CCNJL (79616),0.15934269405153323
EXP_TRIM46 (80128),0.15934246758182447
EXP_LRRK1 (79705),0.15934173538177188
EXP_BDH1 (622),0.15934166945235795
EXP_REEP6 (92840),0.1593377115273098
EXP_SARS2 (54938),0.15933601981252377
EXP_NRGN (4900),0.15933534559166151
EXP_NPC1 (4864),0.1593332811277124
EXP_EHD3 (30845),0.1593331936896485
EXP_SPRYD4 (283377),0.1593324192888197
EXP_SRPK2 (6733),0.15933074964894
EXP_ZFHX2 (85446),0.1593300913638105
EXP_MAGOH (4116),0.1593299375465662
EXP_SLC2A4 (6517),0.15932824835472825
EXP_ORC5 (5001),0.15932806039659475
EXP_RNF39 (80352),0.159326915528327
EXP_MPG (4350),0.15932437122037602
EXP_FZD6 (8323),0.15932424180407967
EXP_HSPH1 (10808),0.15932352366355662
EXP_FBXW4 (6468),0.15932306793813744
EXP_SLC46A3 (283537),0.1593219323493713
EXP_IFT172 (26160),0.15932186917152347
EXP_CPSF6 (11052),0.15932048144209432
EXP_BMAL2 (56938),0.159319371018114
EXP_BRD4 (23476),0.1593174572185312
EXP_ZNF546 (339327),0.1593151005322202
EXP_TPPP (11076),0.15931323295254884
EXP_HACD1 (9200),0.1593131874073439
EXP_PTGER4 (5734),0.15931245594501586
EXP_SERPINF2 (5345),0.1593114747693889
EXP_CEBPD (1052),0.15930586190792706
EXP_H4C5 (8367),0.15930296358352347
EXP_GIGYF1 (64599),0.15930274411472478
EXP_USP44 (84101),0.15930253791487203
EXP_ISM1 (140862),0.15930168259014366
EXP_CEP78 (84131),0.15929907187623993
EXP_FBXO3 (26273),0.1592974820205848
EXP_MADCAM1 (8174),0.1592966683853696
