Feature
EXP_C5orf15 (56951)
EXP_SUDS3 (64426)
EXP_RPS6KA3 (6197)
EXP_MRPS18A (55168)
EXP_FLT3LG (2323)
EXP_MYD88 (4615)
EXP_TGIF2 (60436)
EXP_RPUSD2 (27079)
EXP_TRPT1 (83707)
EXP_NFATC3 (4775)
EXP_NCAPH (23397)
EXP_ZNF506 (440515)
EXP_G6PD (2539)
EXP_NUP210 (23225)
EXP_EXOC7 (23265)
EXP_SERPINA1 (5265)
EXP_RBM18 (92400)
EXP_PRRX1 (5396)
EXP_COLQ (8292)
EXP_TMEM181 (57583)
EXP_PNO1 (56902)
EXP_NDUFB5 (4711)
EXP_CYP4F11 (57834)
EXP_STAT1 (6772)
EXP_TK2 (7084)
EXP_SIKE1 (80143)
EXP_CLBA1 (122616)
EXP_DRAM1 (55332)
EXP_ARFGAP2 (84364)
EXP_SYNE2 (23224)
EXP_NDUFAF8 (284184)
EXP_ZNHIT1 (10467)
EXP_SPINDOC (144097)
EXP_DENND11 (57189)
EXP_KATNBL1 (79768)
EXP_PRXL2A (84293)
EXP_PHLDA1 (22822)
EXP_THEM4 (117145)
EXP_NFKBIL1 (4795)
EXP_VWA7 (80737)
EXP_SLC27A5 (10998)
EXP_C6orf47 (57827)
EXP_PPM1H (57460)
EXP_SLC35A2 (7355)
EXP_TSHZ1 (10194)
EXP_RHOT2 (89941)
EXP_BHLHA15 (168620)
EXP_USPL1 (10208)
EXP_BDNF (627)
EXP_GPR156 (165829)
EXP_TOMM5 (401505)
EXP_CLTCL1 (8218)
EXP_AGTRAP (57085)
EXP_ZNF398 (57541)
EXP_MSRB2 (22921)
EXP_UBE2O (63893)
EXP_AMER1 (139285)
EXP_GOLGB1 (2804)
EXP_TIFA (92610)
EXP_TIMMDC1 (51300)
EXP_NUP153 (9972)
EXP_ZFTA (65998)
EXP_CCDC69 (26112)
EXP_SMAD7 (4092)
EXP_TANGO2 (128989)
EXP_DHRS11 (79154)
EXP_RPS2 (6187)
EXP_CDR2L (30850)
EXP_AK2 (204)
EXP_CDV3 (55573)
EXP_ATP5PB (515)
