Gene,GeneID
TMEM212,15175
SLC36A3,15176
SLC36A2,15177
THBS2,15178
RXRA,15179
ANKRD37,15180
NUDT17,15181
MINAR2,15182
ZNF75D,15183
CYP4X1,15184
KRT26,15185
KRT10,15186
GOLGA8R,15187
CD300E,15188
CCDC30,15189
NKRF,15190
GLDN,15191
FCAR,15192
KPNA4,15193
TRDN,15194
KRT3,15195
ZNF501,15196
ZNF197,15197
SPATA12,15198
TMPRSS12,15199
FAM228A,15200
NAP1L2,15201
RPS23,15202
GNG2,15203
BTN3A2,15204
AKAP14,15205
PCLO,15206
KLK12,15207
RGS7BP,15208
INSIG1,15209
MYT1L,15210
ZNF396,15211
TMEM222,15212
CLCNKA,15213
ARHGAP30,15214
SEPTIN10,15215
FAM86B1,15216
CYP4F8,15217
CYP4F3,15218
SMYD4,15219
FOXD2,15220
GPATCH8,15221
CEACAM19,15222
NF2,15223
SMIM29,15224
SPATC1,15225
UBE2H,15226
HPDL,15227
KATNA1,15228
FSD2,15229
ARAP1,15230
KIF24,15231
PDE2A,15232
SPDYE17,15233
CARMIL3,15234
PRG2,15235
PRR5,15236
ZFP91,15237
C17orf58,15238
BCDIN3D,15239
CYP27C1,15240
LYRM7,15241
CFAP73,15242
CCDC73,15243
BCR,15244
OR10H1,15245
MPPED1,15246
FSCN2,15247
SPIN4,15248
ZNF732,15249
SPIN2B,15250
SPATA31D3,15251
FOXE3,15252
HYAL3,15253
KCNK18,15254
VSIG10L,15255
CXCR3,15256
ZNF397,15257
ZSCAN30,15258
TPCN1,15259
LILRB4,15260
TNFRSF4,15261
KRT16,15262
HEXIM1,15263
SELENOV,15264
LCE1A,15265
KRT14,15266
TRABD2A,15267
KRTAP17-1,15268
PDZD7,15269
POFUT2,15270
QRFPR,15271
MAPT,15272
ERCC6L,15273
OR13F1,15274
TMEM17,15275
TNFRSF18,15276
FGF3,15277
C1QL4,15278
RTN4RL2,15279
ZDHHC17,15280
SERPINA11,15281
P2RY4,15282
ZNF395,15283
ZACN,15284
PPARA,15285
TMEM232,15286
CFAP144,15287
EFCAB6,15288
KRTAP19-5,15289
KANK3,15290
EMID1,15291
ACTL7A,15292
RHD,15293
ESPN,15294
PNLIPRP1,15295
PTRH1,15296
KRTAP21-2,15297
GPR141,15298
TMPRSS6,15299
CYP4A11,15300
TMEM216,15301
RPS19BP1,15302
TMPRSS11A,15303
TMEM262,15304
C3orf70,15305
TEAD1,15306
PLCD1,15307
CCK,15308
ENTPD5,15309
MITF,15310
HEATR4,15311
NAP1L1,15312
LILRA5,15313
CMC1,15314
SLIT1,15315
LYPD6,15316
AKR1C1,15317
FOXD3,15318
SPATA21,15319
RNF220,15320
ANGPTL5,15321
SHTN1,15322
H1-7,15323
ZNF546,15324
TSPYL4,15325
DAZ3,15326
MT1X,15327
GCNT1,15328
SESTD1,15329
FNBP1,15330
DYNC2H1,15331
KRT12,15332
MAGED4B,15333
BCAM,15334
RSBN1L,15335
NPSR1,15336
WDR86,15337
EPOR,15338
FAM9C,15339
CIDEC,15340
DCC,15341
TAF9B,15342
MAGI2,15343
LUZP2,15344
LHFPL3,15345
CHP1,15346
FPR3,15347
H1-6,15348
C11orf96,15349
KCNJ11,15350
CDHR4,15351
COL4A1,15352
PLEKHG7,15353
GJA4,15354
PTMA,15355
H2AP,15356
HSPA14,15357
ATP13A5,15358
SIRT7,15359
PRR27,15360
IFT140,15361
POTEG,15362
AGMO,15363
SBK2,15364
CYP26C1,15365
TLR5,15366
USP7,15367
NANOS3,15368
FOXD4L3,15369
NHLRC1,15370
DPPA3,15371
COX8C,15372
PLEKHN1,15373
ZNF385C,15374
MAGEH1,15375
TET3,15376
ZNF286A,15377
ISG15,15378
EXD3,15379
LIAT1,15380
ZKSCAN4,15381
RGPD1,15382
DHRS4L2,15383
SAMD11,15384
PERM1,15385
VMAC,15386
C5orf52,15387
HAPLN4,15388
ERC2,15389
B3GLCT,15390
SPRY4,15391
ERAS,15392
TRPV2,15393
AMTN,15394
EZHIP,15395
C2orf88,15396
TMEM203,15397
SLC18A3,15398
KBTBD12,15399
THSD4,15400
DNAJB13,15401
GABRD,15402
AMY1C,15403
TCEA1,15404
NHEJ1,15405
FANCA,15406
SECISBP2,15407
OR52B6,15408
C9orf153,15409
ADH1A,15410
SEMA4D,15411
LIN28B,15412
DIPK1C,15413
DNAH17,15414
MCRS1,15415
TMEM72,15416
FANCM,15417
SPATA31F3,15418
ZNF70,15419
CARD9,15420
PEAR1,15421
ZFP69B,15422
TMEM202,15423
SOWAHD,15424
ZFP69,15425
HELT,15426
TMEM220,15427
C2orf78,15428
H1-2,15429
PLSCR3,15430
EIF4EBP1,15431
P2RX2,15432
ASCL4,15433
OR6C75,15434
CCDC157,15435
TTC24,15436
PABIR1,15437
PALM3,15438
FYB2,15439
SHISA7,15440
LRRC74B,15441
DMBT1,15442
CLEC17A,15443
OR51I2,15444
LCN10,15445
LDLRAD2,15446
C2orf66,15447
OVCH1,15448
ZFTRAF1,15449
COL14A1,15450
DNER,15451
CPSF4L,15452
KLHL17,15453
PLA2G2C,15454
ZSCAN23,15455
RINL,15456
C17orf99,15457
OR7D2,15458
TPRG1,15459
MORN2,15460
RTP5,15461
S100A3,15462
UBQLN2,15463
RILPL1,15464
C19orf67,15465
ZNF490,15466
CLCN1,15467
NRN1L,15468
NWD1,15469
ARL4C,15470
RNF133,15471
TMEM221,15472
TREML4,15473
RAB42,15474
WNT7B,15475
ZFTA,15476
PLA2G4E,15477
GPR89B,15478
MESP2,15479
FAM25A,15480
EYS,15481
C6orf132,15482
DAZ1,15483
OR2AG2,15484
MAPK12,15485
TMEM215,15486
NUTM2G,15487
COL4A5,15488
AGRN,15489
NHS,15490
OTOG,15491
CIMIP2A,15492
TMPPE,15493
ZNF626,15494
HEPACAM2,15495
SMTNL2,15496
ZC3H6,15497
LAMTOR4,15498
PRKAR1B,15499
NUTM2B,15500
NCR3LG1,15501
DCUN1D3,15502
POTEE,15503
ZNF793,15504
TUBB4B,15505
AGAP4,15506
COMMD6,15507
PLA2G2A,15508
IL17REL,15509
HYKK,15510
OR7A5,15511
C15orf62,15512
RUFY4,15513
ZNF383,15514
HES4,15515
IGFL1,15516
ZNF669,15517
PEAK3,15518
LRRIQ4,15519
CENPP,15520
PLSCR1,15521
C3orf62,15522
ENO4,15523
ZNF559,15524
SBK1,15525
SLC38A3,15526
OR6N2,15527
GTF2F2,15528
CIBAR1,15529
FOCAD,15530
PRR19,15531
ZP3,15532
GPR15LG,15533
H3-5,15534
IFNA2,15535
JAKMIP3,15536
PPP3R2,15537
PDCD1,15538
CLEC2A,15539
GPR21,15540
DYNLT4,15541
SELL,15542
MAGEB5,15543
CHM,15544
NANOS2,15545
BLOC1S5,15546
CERKL,15547
SLC24A5,15548
IER5L,15549
H2AX,15550
INSC,15551
SERPINA5,15552
ACTMAP,15553
LCTL,15554
NCCRP1,15555
KRTDAP,15556
COL25A1,15557
FAM83G,15558
CFAP77,15559
SRSF10,15560
HBA2,15561
DUSP28,15562
CCDC9B,15563
NBR1,15564
OR2G6,15565
RALGAPA2,15566
NDOR1,15567
FBLL1,15568
NKAIN2,15569
KRTAP1-1,15570
PAQR9,15571
CLEC20A,15572
CFAP54,15573
CLN3,15574
FAM72B,15575
ASAH2,15576
SUMO2,15577
NANOS1,15578
HMX3,15579
IGFL3,15580
GOLGA8M,15581
ZNF177,15582
RTL6,15583
DPYD,15584
S100A16,15585
PTAR1,15586
CC2D2B,15587
RNASE9,15588
SAXO2,15589
RHCE,15590
C2orf80,15591
IDO2,15592
PARVB,15593
SLC4A5,15594
UROS,15595
ZDHHC9,15596
QRFP,15597
DUSP29,15598
SMIM15,15599
OSTN,15600
VWC2,15601
FAM221A,15602
TMEM120B,15603
FSIP2,15604
RBM34,15605
NOXA1,15606
TMEM198,15607
BCL2L15,15608
FZD9,15609
SPRED3,15610
OPTC,15611
PLET1,15612
ADRB3,15613
SKOR1,15614
CATSPER4,15615
PRELP,15616
PLA2G2E,15617
ZNF548,15618
MTF1,15619
TMCO2,15620
SHISA6,15621
TMEM201,15622
NHLRC3,15623
HMX2,15624
SNTN,15625
ZDHHC11,15626
CALHM6,15627
CNR2,15628
SLX4,15629
ENTPD8,15630
RPL14,15631
BEND4,15632
FAM78B,15633
ZNF563,15634
TMC3,15635
FBF1,15636
KLRG2,15637
ASTL,15638
MSL1,15639
LRRK2,15640
BSX,15641
GJB3,15642
INSYN2A,15643
TRMT2B,15644
HACD4,15645
CFAP126,15646
NYX,15647
FAM120AOS,15648
UTS2B,15649
C9orf152,15650
NOC2L,15651
MSANTD1,15652
AADACL3,15653
NELFB,15654
SLC15A5,15655
LIPI,15656
LRRC66,15657
ZNF292,15658
HUS1B,15659
KCTD21,15660
SBSN,15661
ADAT2,15662
KIR2DL4,15663
MAGEB16,15664
VHLL,15665
DUSP21,15666
ZNF567,15667
NDUFA4,15668
ANKDD1B,15669
ALKBH2,15670
RNFT1,15671
RNF222,15672
CGB5,15673
RELN,15674
FAM111B,15675
APOD,15676
H1-0,15677
GAGE2A,15678
LITAF,15679
VSTM1,15680
TMEM120A,15681
ARID2,15682
FAM25G,15683
SF3B3,15684
PRSS48,15685
IL1RAPL2,15686
BLOC1S3,15687
SP6,15688
ANKRD34B,15689
PLAC9,15690
FAM47B,15691
NKAPL,15692
FSCB,15693
CLDN4,15694
ZNF573,15695
GRAPL,15696
FAM47E,15697
JPT1,15698
ZNF527,15699
ZAR1L,15700
KRTAP10-12,15701
S100A13,15702
ZNF33A,15703
OR14I1,15704
KRT77,15705
PCDH18,15706
DCAF8L2,15707
ZNF600,15708
BTBD8,15709
MAOA,15710
C15orf61,15711
NUGGC,15712
TSPYL1,15713
SPANXN3,15714
TRIM64B,15715
PNRC2,15716
DRICH1,15717
GJB5,15718
FHIT,15719
ALKAL2,15720
ZKSCAN3,15721
FOXR2,15722
RRP7A,15723
LIN54,15724
FAM53B,15725
FAM180A,15726
BNIP5,15727
S100A14,15728
KAZN,15729
SLC35E2B,15730
TOGARAM2,15731
SPATA31D4,15732
NEMP2,15733
KIAA0408,15734
GSPT2,15735
TBC1D28,15736
C8orf76,15737
CXCL17,15738
HMGB1,15739
MMP23B,15740
SH2D5,15741
ZFP92,15742
NCR1,15743
RASSF10,15744
GJB4,15745
BLOC1S2,15746
SYCP2,15747
ZNF724,15748
IL1RAP,15749
PTPRT,15750
MYBPC1,15751
PAX5,15752
OR5K4,15753
OR6M1,15754
SPOCK3,15755
ZNF676,15756
ZNF699,15757
TDRD7,15758
CFAP119,15759
OR8A1,15760
MATCAP1,15761
HLA-DRB1,15762
MYT1,15763
SERPINA3,15764
AKR1C3,15765
SPATS2L,15766
ZNF250,15767
WDSUB1,15768
ZNF79,15769
S100A4,15770
PLEKHG4,15771
FAT4,15772
KIF19,15773
OR6K2,15774
ZNF681,15775
ACADSB,15776
STK40,15777
TMEM63A,15778
CTSE,15779
SEMA4A,15780
HRCT1,15781
MPHOSPH8,15782
GREB1,15783
SIRPB2,15784
ZNF766,15785
RYR1,15786
SRGAP3,15787
KRTAP5-3,15788
FAM217B,15789
SULT1C3,15790
TUBB,15791
LCOR,15792
SUPT5H,15793
XPNPEP3,15794
OR2C3,15795
ZNF107,15796
OR10S1,15797
SFTA2,15798
PPIA,15799
ZNF471,15800
ZNF836,15801
ZNF493,15802
GTF2IRD2,15803
GRM7,15804
SUPT3H,15805
BECN2,15806
NIF3L1,15807
ATP2A1,15808
IARS1,15809
POM121,15810
ZBTB44,15811
GIMAP5,15812
STK31,15813
CGB7,15814
NLGN3,15815
OR8D1,15816
ADH7,15817
ZKSCAN7,15818
ZNF729,15819
CD55,15820
CPNE4,15821
ZNF565,15822
NTNG2,15823
ELAVL3,15824
WDR5,15825
LONP1,15826
TRRAP,15827
NUDT11,15828
SRGAP2B,15829
FUT4,15830
ASB13,15831
SLC35F1,15832
ZNF34,15833
ZNF781,15834
ZNF140,15835
INCA1,15836
ZNF774,15837
PTPN1,15838
EVL,15839
SPANXD,15840
THEM5,15841
NOXO1,15842
EPHB4,15843
PRTN3,15844
ZNF765,15845
ZNF124,15846
XRCC6,15847
S100A5,15848
C20orf204,15849
PPP1R26,15850
NBPF4,15851
TSC22D2,15852
CRYBA4,15853
ASMT,15854
NPIPB15,15855
ZNF569,15856
ARMCX4,15857
YRDC,15858
ZNF777,15859
PIK3R4,15860
ZNF775,15861
ZNF605,15862
TRAPPC2,15863
RFX8,15864
MYL6B,15865
ZNF799,15866
SIAH1,15867
GK2,15868
C20orf96,15869
ESRRG,15870
IPO4,15871
NCOR2,15872
SULT1A1,15873
ARL9,15874
PRPF40A,15875
GDAP2,15876
TCEAL3,15877
ANAPC7,15878
TPK1,15879
SLC6A9,15880
AFAP1,15881
NACA,15882
MYO18A,15883
SPTSSB,15884
BORCS6,15885
MAN2A2,15886
MME,15887
FAM72A,15888
CCDC196,15889
CACNA1H,15890
SULF2,15891
HBG2,15892
LAMA2,15893
PLXNB2,15894
AJAP1,15895
XRCC2,15896
MYO6,15897
MRTFA,15898
MBD3L2B,15899
HDAC2,15900
ZNF782,15901
SLC22A25,15902
POTEF,15903
ZNF846,15904
MMP1,15905
ADH1B,15906
UGT2B15,15907
TCF4,15908
WNK3,15909
SDHAF3,15910
HRH1,15911
RABL6,15912
ZNF136,15913
ZKSCAN5,15914
ZNF502,15915
TRAPPC4,15916
IFT70B,15917
SLC30A10,15918
TECPR2,15919
TLR7,15920
FAM180B,15921
ZFP62,15922
ERI2,15923
TOMM7,15924
HSH2D,15925
TRPV1,15926
ZNF33B,15927
ZNF512B,15928
AMZ2,15929
ZNF431,15930
ALKAL1,15931
NF1,15932
VKORC1L1,15933
ZNF418,15934
DAPK1,15935
LCE1B,15936
HLA-DQA1,15937
COL27A1,15938
GM2A,15939
H2AC13,15940
CLPSL2,15941
S100A2,15942
ZNF700,15943
POU3F4,15944
CD47,15945
OR52K1,15946
TLE1,15947
MAML3,15948
H2AC11,15949
STRN3,15950
ZNF239,15951
SPRR2B,15952
CHRNG,15953
ZSCAN16,15954
MVB12B,15955
ILRUN,15956
POTEI,15957
ADA,15958
ARID5A,15959
PATE2,15960
PPTC7,15961
KRT39,15962
TOMM20L,15963
RGPD4,15964
NHLRC2,15965
H2AC7,15966
ZFP28,15967
CRACDL,15968
ZNG1C,15969
SCN8A,15970
LAMB3,15971
H2BC26,15972
SPMIP10,15973
KPNA5,15974
ANKRD36B,15975
ARHGEF12,15976
HCAR1,15977
PDLIM7,15978
FLNA,15979
TMEM26,15980
SRGAP1,15981
FAM3C,15982
NOP9,15983
OR2T4,15984
ZNF705A,15985
SLC39A10,15986
CASP4,15987
AP2A1,15988
ZNF585A,15989
FUT11,15990
SMIM10L2B,15991
ANXA4,15992
LAGE3,15993
WDR5B,15994
FAM163B,15995
NPIPB9,15996
WDR45,15997
METTL9,15998
ZNF138,15999
ZNF429,16000
ZNF470,16001
SERTAD1,16002
ZNF100,16003
EOLA2,16004
ZNF398,16005
ZSCAN25,16006
ANXA6,16007
ZNF441,16008
GMFB,16009
SIGLEC15,16010
ZNF420,16011
ZNF763,16012
ZMYM1,16013
DTHD1,16014
H4C3,16015
ZSCAN26,16016
MAFG,16017
ARRDC1,16018
KIAA1671,16019
KRT35,16020
IGF2R,16021
LCE1C,16022
GAL3ST4,16023
DYNC1H1,16024
SLC6A17,16025
IFNL3,16026
PCBP2,16027
ZGPAT,16028
SLC25A29,16029
PGAP1,16030
SRC,16031
ZNF679,16032
ZNF682,16033
ZNF772,16034
ZNF257,16035
PCNX3,16036
ADAM32,16037
ACSL5,16038
LRRC8B,16039
ABCB8,16040
H3C12,16041
SND1,16042
ZNF785,16043
SULT1A2,16044
NEK5,16045
PSMD12,16046
MAGEA6,16047
ADGRA1,16048
PIWIL2,16049
NOL4L,16050
CYSRT1,16051
SLC22A4,16052
ZSCAN5B,16053
ENTPD4,16054
C1D,16055
TBC1D9B,16056
OR1J2,16057
H4C11,16058
SLC2A7,16059
FAM110D,16060
SERPINA1,16061
TPSB2,16062
KANK2,16063
C6orf141,16064
GTF2E2,16065
IL27,16066
GUCA2A,16067
RAD54B,16068
ZNF165,16069
SYNGAP1,16070
FITM2,16071
BLM,16072
KRBOX5,16073
DDI2,16074
SVIL,16075
TRIM33,16076
LRP10,16077
PELI1,16078
ZNF655,16079
MRPL21,16080
LYPD2,16081
UAP1L1,16082
ZNF98,16083
FBXL22,16084
ZNF786,16085
ZNF517,16086
ZNF675,16087
SLC22A5,16088
DACT3,16089
ADARB1,16090
ZNF860,16091
HTT,16092
C5AR1,16093
DIO3,16094
CYP2B6,16095
H3C4,16096
DCHS2,16097
VEPH1,16098
FABP12,16099
SHPK,16100
IPP,16101
OPALIN,16102
MAP3K5,16103
OGDHL,16104
CYP2F1,16105
GSTK1,16106
HNRNPAB,16107
OR2L5,16108
STMN3,16109
PDGFA,16110
GYPE,16111
COL13A1,16112
SPN,16113
ZNF695,16114
ZNF628,16115
GALP,16116
SLC2A10,16117
ZNF665,16118
RPF2,16119
SLC28A3,16120
FAM177B,16121
MIB2,16122
MYO5A,16123
GZMM,16124
ATG7,16125
SIPA1L1,16126
IFT70A,16127
ELANE,16128
RAB40C,16129
PIGN,16130
COL4A6,16131
ZNF624,16132
HOXA4,16133
TOPORS,16134
BCO2,16135
KCNMB2,16136
ENTPD6,16137
DMBX1,16138
ENPP1,16139
CCDC154,16140
FAR1,16141
CPLANE1,16142
ZNF841,16143
MFAP5,16144
MYH6,16145
VN1R5,16146
ZNF615,16147
EOLA1,16148
CDC42SE1,16149
MPEG1,16150
SERPINB2,16151
DPP4,16152
SERPINB13,16153
PDCD1LG2,16154
ZNF433,16155
CCER1,16156
DNAH10,16157
OR51C1,16158
SPTAN1,16159
NMB,16160
PARVA,16161
KLHL14,16162
FAM114A1,16163
RPE,16164
ZNF460,16165
CR1L,16166
PHF2,16167
RPS26,16168
PSAP,16169
S100A10,16170
CFAP43,16171
LHFPL5,16172
RPL37A,16173
HOXC6,16174
TXNRD3,16175
CFD,16176
STPG3,16177
MAP1LC3C,16178
MCMBP,16179
EME2,16180
KLHDC1,16181
ZNF81,16182
TAF13,16183
ZNF780A,16184
ATAD3A,16185
OR52M1,16186
FAM118B,16187
ZNF461,16188
CCDC180,16189
SLC9A8,16190
OCLN,16191
CFAP299,16192
H4C16,16193
CYP2A13,16194
ZNF181,16195
OR8G1,16196
INKA2,16197
ZNF44,16198
GPAA1,16199
ADAMTSL2,16200
SGTB,16201
ZNF790,16202
PRB3,16203
CYRIA,16204
MYO1C,16205
NKIRAS1,16206
UGT2B17,16207
MEIG1,16208
KIF13B,16209
NRAP,16210
ADH5,16211
SLC22A6,16212
H2BC12,16213
TEAD4,16214
SPG7,16215
HRNR,16216
IFNA1,16217
HES5,16218
ZNF677,16219
ERO1A,16220
ZNF823,16221
ZNF311,16222
ZNF347,16223
OR5H2,16224
PLCG2,16225
FCHSD1,16226
ZNF71,16227
AADACL2,16228
S100A6,16229
RPL12,16230
DNM3,16231
ZNF121,16232
MPZL1,16233
VPS13A,16234
MBP,16235
AKAP17A,16236
ELOVL2,16237
GOLGA6L9,16238
LEKR1,16239
C1orf122,16240
CLEC9A,16241
KEL,16242
NOL8,16243
IRAK4,16244
ODAD3,16245
DLGAP2,16246
MRPL42,16247
ENTPD7,16248
SPANXA1,16249
ZNF335,16250
ZNF560,16251
TUBA3C,16252
RPS4X,16253
ZNF273,16254
ZNF84,16255
MAK16,16256
ZNF667,16257
AVPR1B,16258
SIRPA,16259
GRK6,16260
PRIM1,16261
MARCHF5,16262
POTEH,16263
NPIPB13,16264
AKR1B10,16265
SULT1C4,16266
CYP2A7,16267
ZBTB14,16268
KRTAP9-9,16269
CD2AP,16270
NUP62CL,16271
SFI1,16272
KRTAP4-6,16273
TMPRSS11F,16274
ZNF649,16275
ADH4,16276
ZNF248,16277
CHSY3,16278
TOR4A,16279
LPAR1,16280
MB,16281
OR2L3,16282
HIBCH,16283
ZNF544,16284
TMEM229B,16285
SOWAHC,16286
ZNF770,16287
NPIPB6,16288
HMGN5,16289
MIER1,16290
MAN1A2,16291
SVIP,16292
ZNF251,16293
DDRGK1,16294
FAM47C,16295
TFDP1,16296
CLEC4C,16297
ZNF607,16298
BPIFA1,16299
ZNF334,16300
HSD17B11,16301
SZT2,16302
SULT1C2,16303
ZXDA,16304
RPS6KL1,16305
CACNA1E,16306
QRICH1,16307
CSF2RA,16308
FKBP1C,16309
DDX42,16310
RPL23A,16311
SLC29A3,16312
STYX,16313
UBL5,16314
HELZ,16315
TMEM116,16316
KRTAP4-5,16317
UCKL1,16318
OR5B21,16319
CARD11,16320
ZNF485,16321
PEG3,16322
SDAD1,16323
ZKSCAN8,16324
PHETA1,16325
TMEM239,16326
HYLS1,16327
MYL4,16328
ZNF442,16329
ZNF813,16330
HOXC4,16331
DCAF12L2,16332
PIM3,16333
GET3,16334
ASPH,16335
SPRED2,16336
WWP2,16337
GFPT1,16338
UVRAG,16339
ZNF26,16340
TMEM207,16341
ITSN2,16342
NTRK1,16343
OGA,16344
MT1F,16345
TCAF1,16346
ZNF69,16347
TXNRD1,16348
NRARP,16349
ZNF583,16350
KRTAP4-1,16351
CCT8L2,16352
OR14L1,16353
ZNF568,16354
ZXDB,16355
ZNF480,16356
ZNF587,16357
TPM2,16358
RTP2,16359
SH3BGRL2,16360
ZNF808,16361
ANKRD35,16362
B3GNT6,16363
YTHDF2,16364
TMA16,16365
HLA-DRB5,16366
ATL1,16367
CNGA1,16368
MAFK,16369
ARMH1,16370
ZNF43,16371
GPN1,16372
PLN,16373
C2CD4A,16374
ZNF28,16375
ITGBL1,16376
ZNF511,16377
C20orf203,16378
ZNF627,16379
KCNRG,16380
WDHD1,16381
ZNF789,16382
CTNND1,16383
DDX39B,16384
SLC34A3,16385
RD3,16386
SPANXC,16387
SH2D1B,16388
ARC,16389
NUDT16,16390
TLK1,16391
LRBA,16392
ZNF536,16393
MMP17,16394
BAZ1A,16395
AKR1C4,16396
COPS8,16397
CCDC69,16398
MDM4,16399
RYR2,16400
ZNF534,16401
KLHL9,16402
FAM3D,16403
NCOA6,16404
STK39,16405
TAT,16406
C6orf89,16407
CALM1,16408
LPA,16409
TAFA2,16410
SKIC3,16411
TUSC1,16412
MAGEA1,16413
PAPSS2,16414
SLC9A6,16415
FAN1,16416
ABCA4,16417
EIF1AY,16418
MT-ND6,16419
IPO9,16420
GPX6,16421
CEP290,16422
MT-CO2,16423
GLMP,16424
TOGARAM1,16425
DLL1,16426
ANKRD13B,16427
ECI2,16428
UNC13B,16429
SAXO5,16430
MT-CYB,16431
LDB1,16432
PPP1R14C,16433
CTR9,16434
SMOC1,16435
F5,16436
MSRB1,16437
LRRTM3,16438
ZNF652,16439
SMURF1,16440
SLC5A3,16441
GPATCH3,16442
CDC42BPB,16443
PLXNB3,16444
OXCT2,16445
RPL10A,16446
COLGALT2,16447
EPS8L3,16448
EGFL6,16449
MT-ND2,16450
SYCP1,16451
APCDD1L,16452
RCSD1,16453
RASSF9,16454
FAM169A,16455
ZNF830,16456
GRIN3A,16457
MT-ND5,16458
MUC2,16459
CNOT7,16460
TMEM184B,16461
MTOR,16462
SCAMP5,16463
ZNF521,16464
ALPK2,16465
BRINP2,16466
MAGEB3,16467
LRIG2,16468
MT-CO1,16469
PNP,16470
PAX9,16471
LRRC10,16472
GK,16473
FOXJ3,16474
ZNF358,16475
SFT2D1,16476
CD247,16477
GRM3,16478
CHAMP1,16479
INPP5F,16480
ARHGAP11A,16481
SUCNR1,16482
HMGN2,16483
SELENOM,16484
UBE2J1,16485
GJC2,16486
OPA1,16487
DENND4B,16488
RYR3,16489
ZNF277,16490
MT-ND3,16491
KTI12,16492
STYXL2,16493
SELENOT,16494
ARHGEF15,16495
TOX,16496
CES1,16497
CD3E,16498
RUSC2,16499
FICD,16500
OSTC,16501
R3HDM4,16502
TSEN15,16503
LTN1,16504
RUNDC1,16505
CCDC152,16506
STKLD1,16507
GRK5,16508
TYW1,16509
DCAF12,16510
SFMBT2,16511
ASB12,16512
PNMA5,16513
ITPRIPL1,16514
MT-ND4,16515
SMC5,16516
MT-ND1,16517
DCAF12L1,16518
PRMT6,16519
SHISA4,16520
CIPC,16521
CAPZA2,16522
MT-ATP6,16523
TOP1,16524
PRC1,16525
GPRASP3,16526
MAP3K3,16527
L1CAM,16528
SREBF2,16529
C1orf174,16530
POU3F3,16531
RASGEF1A,16532
SPOUT1,16533
RPL39,16534
DZIP3,16535
KIAA0753,16536
DCLRE1A,16537
ATG9A,16538
NOS1AP,16539
CSAG1,16540
APRT,16541
GPRASP1,16542
TBKBP1,16543
MAGEE1,16544
CCDC167,16545
MT-CO3,16546
ZFP2,16547
SOWAHA,16548
L3MBTL3,16549
DMD,16550
MFAP3L,16551
NAGA,16552
SMG5,16553
KIFBP,16554
TGM2,16555
ARMCX6,16556
PJA2,16557
RORB,16558
SGMS1,16559
OR10Z1,16560
ZNF525,16561
INF2,16562
IQANK1,16563
TAS2R2,16564
GP1BB,16565
OR2L2,16566
EFCAB2,16567
COX20,16568
CHML,16569
STUM,16570
CAPN8,16571
TATDN3,16572
CR1,16573
RAET1G,16574
C1orf53,16575
SAMD5,16576
TEDDM1,16577
ECT2L,16578
GPR52,16579
NTMT2,16580
FCGR3A,16581
TMEM244,16582
CENPW,16583
SPRN,16584
FAM229B,16585
FANK1,16586
LORICRIN,16587
PRR9,16588
SPRR2E,16589
KPRP,16590
EEF1AKMT2,16591
FAM24A,16592
DDO,16593
PLPP4,16594
H3C14,16595
H2BC18,16596
PNLIPRP3,16597
H3C15,16598
HSD3B1,16599
HSD3B2,16600
RBM20,16601
SMIM9,16602
C6orf163,16603
RIPPLY2,16604
GDI1,16605
PCMTD2,16606
SOX18,16607
LIME1,16608
OOEP,16609
KHDC3L,16610
DPPA5,16611
C1orf146,16612
SPANXN1,16613
SPANXA2,16614
C10orf62,16615
SAMD13,16616
RTL8A,16617
CCDC160,16618
C1orf141,16619
EFCAB7,16620
GLYATL3,16621
LDLRAD1,16622
RHOXF2B,16623
ZYG11A,16624
LCN8,16625
C1orf185,16626
GLT6D1,16627
IFIT1B,16628
CT83,16629
LIPN,16630
LIPK,16631
LIPJ,16632
TRPC5OS,16633
LRRC73,16634
FOXO6,16635
TCEAL5,16636
SYS1,16637
TCEAL6,16638
INPP5B,16639
RPA4,16640
NEU4,16641
MAFB,16642
TRAF3IP1,16643
CHIC1,16644
GIGYF2,16645
C2orf72,16646
RUFY2,16647
NHSL2,16648
GGTA1,16649
PHACTR4,16650
CLPSL1,16651
ASAH2B,16652
AGAP6,16653
TIMM23B,16654
ZDHHC18,16655
TMEM273,16656
CXorf65,16657
AGAP9,16658
NPY4R,16659
GPRIN2,16660
SYT15,16661
MACO1,16662
PTPN20,16663
ZDBF2,16664
TXNDC8,16665
AWAT1,16666
DAXX,16667
BMPR2,16668
TCEA3,16669
PFDN6,16670
RING1,16671
HSD17B8,16672
RXRB,16673
OXLD1,16674
COL11A2,16675
HLA-DOA,16676
BRD2,16677
HLA-DMA,16678
COL5A2,16679
PSMB8,16680
TAP2,16681
SPIN3,16682
NBDY,16683
TMEM235,16684
HLA-DRA,16685
BTNL2,16686
COL15A1,16687
TSBP1,16688
NOTCH4,16689
PBX2,16690
AGER,16691
RNF5,16692
AGPAT1,16693
PJVK,16694
PRRT1,16695
FKBPL,16696
MRPL38,16697
SMIM5,16698
ERICH2,16699
SP5,16700
WHR1,16701
CD300LD,16702
BTBD17,16703
DXO,16704
SKIC2,16705
NELFE,16706
NXPE2,16707
SPANXN5,16708
ZBTB12,16709
SDHD,16710
EHMT2,16711
XAGE1A,16712
LAYN,16713
XAGE1B,16714
SLC44A4,16715
NEU1,16716
