Gene,Modality,Importance
PTF1A,Mutation,1.347510877735658e-05
CEP295,Expression,1.3473258694607377e-05
ZEB1,Expression,1.346105607646455e-05
TIPIN,CRISPR,1.3460207481587715e-05
SOX9,Expression,1.3458901002322107e-05
DFFB,CRISPR,1.3458368348737953e-05
RAB40C,Expression,1.3452736592043973e-05
ABHD2,Expression,1.344447493578623e-05
POLR3D,Expression,1.3437270859508693e-05
PIK3R4,CRISPR,1.3436446528427262e-05
IRX2,Mutation,1.3436405550255872e-05
PHKG1,CRISPR,1.3434627056816343e-05
DNPH1,Expression,1.3432128241086435e-05
WDR4,CRISPR,1.3428979926965472e-05
PEX14,CRISPR,1.3428129300027966e-05
KAT7,CRISPR,1.3421627815030888e-05
INTS13,CRISPR,1.3405903481692976e-05
PGM3,CRISPR,1.3403815946022143e-05
PRR15L,CRISPR,1.339691343516202e-05
LSG1,Expression,1.3395223827324249e-05
ZNF154,Expression,1.3394093628514404e-05
TTC39B,Expression,1.3384680160890957e-05
TRMT61B,CRISPR,1.3383578847985148e-05
OVOL2,Expression,1.3380431323841344e-05
RHPN1,Expression,1.3376585854225894e-05
KMT2D,Mutation,1.3370786263931224e-05
DHX33,Expression,1.3368618444635507e-05
EHBP1L1,CRISPR,1.3360306988977373e-05
PCGF6,Expression,1.3325700046661036e-05
IFT57,CRISPR,1.3320414984107847e-05
TAF7L,CRISPR,1.3311489051513877e-05
BSND,CRISPR,1.3304250536015463e-05
TNXB,CRISPR,1.329277352374827e-05
FLII,CRISPR,1.3291587433636857e-05
GNG13,CRISPR,1.3280553489649434e-05
SLC25A15,Expression,1.3274205027081652e-05
NDUFV2,Expression,1.326776542348906e-05
SLBP,CRISPR,1.3256117700865525e-05
QRSL1,CRISPR,1.3255147697235131e-05
NELFB,Expression,1.3250513228898325e-05
FNDC10,Expression,1.3249096924019388e-05
PRRC2A,Expression,1.3239793999957892e-05
SREK1,CRISPR,1.3230440377872108e-05
MED14OS,Expression,1.323022549760057e-05
TOR3A,Expression,1.3226490622948496e-05
CCDC25,CRISPR,1.3209957242245297e-05
TATDN2,Expression,1.3204980026699986e-05
KDM5A,CRISPR,1.3199927952331168e-05
ADAM30,CRISPR,1.3187117134617087e-05
MRPL14,CRISPR,1.3186100310689363e-05
HIF1A,Expression,1.3174598321773236e-05
MAPKAP1,CRISPR,1.3167649515560291e-05
TBC1D7,Mutation,1.3162313665452527e-05
ZNF688,CRISPR,1.316035224624919e-05
FGD6,Expression,1.3158415798754324e-05
SKA1,Expression,1.3147276295643872e-05
CTNNA1,CRISPR,1.3135744968681956e-05
CUL4B,Expression,1.3132466738583664e-05
PFKL,Expression,1.3120025268466455e-05
SLTM,Expression,1.3112005111900062e-05
TGM1,CRISPR,1.3107497747072234e-05
PNMA1,Expression,1.3105566799772136e-05
AP1S1,Expression,1.3098558265555704e-05
IFI44L,CRISPR,1.3098478638411697e-05
PPP4R3B,Expression,1.3094749035986912e-05
WTAP,Expression,1.3092914558264595e-05
NOTCH1,Expression,1.308545313232634e-05
SETDB1,CRISPR,1.3084818068834129e-05
ZNF426,Expression,1.3052989410832796e-05
PLAGL2,Expression,1.3048782161194114e-05
TPMT,Expression,1.3038792176858973e-05
ARL16,Mutation,1.30355197888619e-05
SIAH2,Expression,1.303055762711348e-05
ALDH7A1,Expression,1.3029993544811276e-05
SMG9,CRISPR,1.3029700465232695e-05
MICAL1,Expression,1.3026176224543411e-05
CADPS2,Expression,1.3016756738250676e-05
ATP8B3,Expression,1.3011737865818951e-05
PPP1R13B,Expression,1.3005883241531896e-05
ARCN1,Expression,1.2998750757777774e-05
C9orf72,Expression,1.2995742073190318e-05
BCLAF3,Expression,1.2993140222803984e-05
RRAD,Expression,1.2989905036887378e-05
DEFB118,CRISPR,1.2987687717417435e-05
AP1G1,CRISPR,1.297100056341213e-05
PIGM,CRISPR,1.2970869792484949e-05
ENOX2,Expression,1.2966456186330138e-05
VHL,Expression,1.2961281906140442e-05
RAPH1,CRISPR,1.2952095770349578e-05
NNT,Expression,1.294811469785803e-05
PIGW,CRISPR,1.2947236809409975e-05
ARHGEF35,Expression,1.294698003743837e-05
MRPL28,CRISPR,1.294582215004707e-05
TMEM53,Expression,1.2927308244529412e-05
PKD1,Expression,1.2922532724568312e-05
TRPV4,Expression,1.2921198832177726e-05
DCAF13,Expression,1.2912692160813302e-05
MARK2,CRISPR,1.29108810154102e-05
ADO,Expression,1.2904225173064848e-05
MAP1A,CRISPR,1.289709680894789e-05
TCF19,Expression,1.2895245228149688e-05
MED13L,CRISPR,1.2887130371290012e-05
RALGPS2,Expression,1.288435984002701e-05
CTDSPL2,Expression,1.2877222579703213e-05
TRMT6,CRISPR,1.2864038195441853e-05
NICN1,Expression,1.2853385252914026e-05
B3GNT4,CRISPR,1.2843614764516365e-05
MERTK,Expression,1.2828248896075193e-05
PLPP2,Expression,1.2821155901048276e-05
MAP3K13,Expression,1.2821010466520467e-05
SENP2,Mutation,1.2814947966080575e-05
CDAN1,Expression,1.28145380626388e-05
PCBD1,Expression,1.2799439586401871e-05
ZFP57,CRISPR,1.27909179141141e-05
BRD1,CRISPR,1.2767784263355882e-05
DAO,CRISPR,1.2767165552189596e-05
NDUFAF8,Expression,1.2766534997692204e-05
RBM10,CRISPR,1.275853003705714e-05
ZBTB9,CRISPR,1.275638430160892e-05
ITGB5,CRISPR,1.275481195923414e-05
RBM43,Expression,1.275001470190564e-05
CHTF8,CRISPR,1.2748677495419607e-05
ELP4,CRISPR,1.2744769973556118e-05
MAPK6,CRISPR,1.2743445885495043e-05
NPHP4,Expression,1.2739517755098888e-05
SLC2A8,Expression,1.2737037254960817e-05
DUSP3,CRISPR,1.2736963126084146e-05
CNIH4,Expression,1.272988599640427e-05
INS,CRISPR,1.2724343498109389e-05
TMEM69,Expression,1.272411425573464e-05
TMCO6,Expression,1.272106057661357e-05
ZNRF3,Expression,1.2710138008145151e-05
TMCO3,CRISPR,1.2708867922428416e-05
RYBP,Expression,1.2700857635258218e-05
PRRC2C,CRISPR,1.2690355970627124e-05
TNFAIP2,Expression,1.2689744893818616e-05
NPR3,Expression,1.268644356161281e-05
GTF3C3,CRISPR,1.2684374205686909e-05
ANKRD49,Expression,1.2677096881607557e-05
RAB36,Expression,1.2675803531562051e-05
SLC38A10,CRISPR,1.2675053906513693e-05
LPA,CRISPR,1.2670439683051516e-05
PPP1R12C,Expression,1.2669832881707531e-05
DNAJC4,Expression,1.2667184213887956e-05
SLC35E2B,Expression,1.2666850037906888e-05
POLR1D,CRISPR,1.2651033050485058e-05
GID4,Expression,1.2648522754590309e-05
WNT7A,CRISPR,1.2644868409406598e-05
HNRNPA3,Expression,1.2639905831966589e-05
ZDHHC23,Expression,1.2629600603526123e-05
H2BC5,CRISPR,1.2610724822375058e-05
TMEM144,Expression,1.259688420531865e-05
TANGO6,Expression,1.2589809419200216e-05
ACIN1,CRISPR,1.25837598474944e-05
ZNF837,Expression,1.2560286093756107e-05
TIMM22,CRISPR,1.255914347602348e-05
TMEM201,Expression,1.2545175413921675e-05
FMNL3,Expression,1.2541997631427912e-05
TCOF1,CRISPR,1.254162272159972e-05
ARPP19,CRISPR,1.2540259166932832e-05
RNF185,Expression,1.2536956056164912e-05
NIBAN3,Expression,1.2536509810258088e-05
CRISP1,CRISPR,1.2534112246879611e-05
IL4I1,Expression,1.2528068627623122e-05
VTCN1,CRISPR,1.2524313137590426e-05
DENR,CRISPR,1.2523557488194795e-05
ACY1,Expression,1.2523357608444888e-05
CPAP,CRISPR,1.2521780092681416e-05
TDRKH,Expression,1.2517563592584716e-05
PPP1R8,Expression,1.2515375673260108e-05
ZNF606,CRISPR,1.2512700484072182e-05
SNRPD2,Expression,1.251114755472816e-05
TTLL11,Expression,1.2508350960687744e-05
LAMTOR2,CRISPR,1.2505487553408207e-05
TYMS,Expression,1.250362416631114e-05
MYEOV,Expression,1.2501679041463096e-05
TMEM216,Expression,1.2494153153815243e-05
AK4,Expression,1.2482228385103135e-05
TCIRG1,Expression,1.2481974327208996e-05
MRPS28,CRISPR,1.2479935788252167e-05
PYM1,CRISPR,1.2479322410565565e-05
RGS14,Expression,1.2474109945724536e-05
ANO10,Expression,1.24685994690219e-05
GOLGA7B,Expression,1.2465027154265226e-05
ENKD1,CRISPR,1.2463924788191432e-05
PGD,Expression,1.245887544189343e-05
ATRIP,CRISPR,1.2454292574138773e-05
LRRC41,Expression,1.2449670890521032e-05
MEX3D,Expression,1.24416204335137e-05
PITHD1,Expression,1.2395414297577772e-05
SIMC1,CRISPR,1.238908774834108e-05
IL12RB1,CRISPR,1.2377992353885733e-05
RFK,Expression,1.2373564504849324e-05
LYPLA1,Expression,1.2372696159405765e-05
SBDS,Expression,1.2356780097661014e-05
PSG1,CRISPR,1.2336479710790465e-05
DBNDD1,Expression,1.2331196200840318e-05
ABL1,Expression,1.2330237012403328e-05
ALG9,CRISPR,1.2328501437134466e-05
CYTH4,Expression,1.2317615711575143e-05
DOLK,CRISPR,1.2313414242140668e-05
EPN2,Expression,1.2299715604864287e-05
NPM1,Expression,1.2280201850889286e-05
SPAG9,CRISPR,1.227963136120887e-05
SLC37A4,Expression,1.2276900059149237e-05
RAB1B,CRISPR,1.2260513600486166e-05
HTATSF1,CRISPR,1.2247274178498168e-05
CBX2,Expression,1.2222964923538472e-05
ESCO1,Expression,1.2219598146215565e-05
MORC2,Expression,1.2210489116320844e-05
BORCS8,CRISPR,1.2208510736117944e-05
ZNF852,Expression,1.219204831866493e-05
MRPL43,CRISPR,1.2189845417221412e-05
LARS1,Expression,1.2177476756734149e-05
PDK3,Expression,1.2176735641278984e-05
SNRNP27,Expression,1.2174780516704466e-05
SFXN5,Expression,1.2168949775282318e-05
VEGFA,Expression,1.2165655724642715e-05
KRTAP19-7,CRISPR,1.2161169235388e-05
PMFBP1,Expression,1.2155149370465923e-05
C16orf46,Expression,1.2153710422603786e-05
CCDC180,CRISPR,1.2146110153890644e-05
PCMTD2,Expression,1.21397971682871e-05
CARM1,CRISPR,1.2137203648844229e-05
DNAJC30,CRISPR,1.2131480300578528e-05
PHPT1,Expression,1.2128625695381813e-05
TRIM9,CRISPR,1.2126176077533629e-05
CRB2,Expression,1.2122967782863671e-05
DMAC2L,Expression,1.2119209304257112e-05
POLR1F,Expression,1.2092511066331306e-05
ELP3,Expression,1.209227981375789e-05
AATF,CRISPR,1.2086772292430548e-05
SLC25A33,CRISPR,1.2079965985306048e-05
CZIB,Expression,1.2074896341666724e-05
PLCG1,Expression,1.2074139718528591e-05
NUP153,Expression,1.2071873167895969e-05
PRKCA,Expression,1.2064420381009174e-05
DIABLO,Expression,1.2043206525763164e-05
NKAP,Expression,1.2043097610304737e-05
SOWAHC,Expression,1.2029479052294344e-05
ZNF587B,Expression,1.2023066165507958e-05
STARD3NL,Expression,1.2017945524248603e-05
NOP16,Expression,1.201456330605101e-05
DNAJC11,Expression,1.2013649129245878e-05
RNF115,CRISPR,1.2007554272224388e-05
ABHD17A,Expression,1.2002529887809208e-05
SKA3,CRISPR,1.1997150922894666e-05
PARP14,Expression,1.1995465479052595e-05
CNNM2,Expression,1.1992225457503711e-05
ATPAF2,Expression,1.198678667277235e-05
UBL4A,Expression,1.197372343179966e-05
HARS2,Expression,1.1962172720182235e-05
GPR3,Expression,1.1954802878839456e-05
GPRC5B,Expression,1.1953951228523211e-05
USP10,CRISPR,1.195315672610294e-05
BLTP3B,Expression,1.195297378790562e-05
GPR39,Expression,1.1947907769433246e-05
HSPA13,CRISPR,1.1933107891282874e-05
GATD1,Expression,1.192410238343019e-05
DMBX1,Expression,1.1922811971074514e-05
AMER2,CRISPR,1.1897125573789842e-05
CRTC1,Expression,1.189323691436641e-05
GCDH,Expression,1.1890004191078174e-05
PIGU,Expression,1.1887593071309942e-05
RND1,CRISPR,1.188546524474169e-05
PAEP,CRISPR,1.188363462777581e-05
CALCRL,Expression,1.1883585148960254e-05
NFKBIZ,Expression,1.1876546467523264e-05
MREG,CRISPR,1.1874653204750376e-05
RMND5A,CRISPR,1.18739543475737e-05
TUBE1,CRISPR,1.1872527374124144e-05
DCUN1D2,Expression,1.1864220608517342e-05
CADM4,CRISPR,1.1859411961846116e-05
TRIB1,CRISPR,1.1857402299006972e-05
AMY2A,CRISPR,1.1856855262903413e-05
SPTAN1,CRISPR,1.18550739738122e-05
SLC45A3,Expression,1.1847248846298707e-05
HLA-C,CRISPR,1.1837884024765882e-05
ZNF706,Expression,1.1836898044201304e-05
GTPBP8,CRISPR,1.1834656549118658e-05
USP27X,Expression,1.1830298882142296e-05
HOXB8,CRISPR,1.1817977163983056e-05
ABI1,Expression,1.1808271146395556e-05
ZFP3,Expression,1.1796774382336782e-05
PTRH1,CRISPR,1.1796425772841509e-05
CCDC22,CRISPR,1.179023577272624e-05
MCMBP,CRISPR,1.1783032853471829e-05
KRT32,CRISPR,1.1772699545365155e-05
DDX1,CRISPR,1.1763441399522328e-05
CMTM7,Expression,1.1754017260961437e-05
TRMT5,Expression,1.1746228736003189e-05
TUBB4B,CRISPR,1.1735202090929855e-05
WNT11,Expression,1.1728127323508707e-05
TRRAP,Expression,1.172352719740733e-05
SMAD7,Expression,1.1721958571607703e-05
SPARCL1,Expression,1.1717730766928e-05
VPS72,Expression,1.1712529941211824e-05
MICU2,Expression,1.1710268896044445e-05
MS4A15,CRISPR,1.1708252201724969e-05
CLDN6,CRISPR,1.1707086533937534e-05
GLUD1,Expression,1.169934138758237e-05
PTCD2,Expression,1.1692718848608937e-05
TERF2,Expression,1.1692715407424848e-05
SPSB1,Expression,1.1692060538077102e-05
PIP5K1C,Expression,1.1691658120961276e-05
IDH1,CRISPR,1.1687351077881303e-05
ZNF100,Expression,1.1685559837098731e-05
KIF2C,Expression,1.168529056108376e-05
KRT16,Expression,1.1673823221169525e-05
BTAF1,Mutation,1.167341399551276e-05
NOTCH3,Expression,1.1659341527962023e-05
PARS2,CRISPR,1.1658844672379608e-05
GSTP1,Expression,1.1658616974812456e-05
VPS26A,CRISPR,1.1654873365836302e-05
GCC2,Expression,1.1648467115493767e-05
POLR3D,CRISPR,1.1647880932780313e-05
SAMM50,CRISPR,1.1630317500521124e-05
NOL8,Expression,1.1629709148250404e-05
C9orf85,Expression,1.1625982466197187e-05
FUBP3,Expression,1.162362835717866e-05
CFAP410,Expression,1.1618288064968603e-05
UTRN,Expression,1.1610766529745213e-05
MRC2,Expression,1.1609038454299447e-05
LSM10,CRISPR,1.1608960754774844e-05
TRMT61A,CRISPR,1.1607483181673213e-05
CNST,Expression,1.1597786872514618e-05
SMUG1,CRISPR,1.1588741647012822e-05
EPM2A,Expression,1.1582164007605369e-05
GPR35,Expression,1.1577684801179653e-05
BTBD10,Expression,1.1571467831834365e-05
SESN2,Expression,1.1570514514345752e-05
SYTL3,Expression,1.1562225211522309e-05
NEK7,Expression,1.1552228242640071e-05
PPCDC,Expression,1.154760429590504e-05
ZBTB17,CRISPR,1.1535983462048376e-05
PRR5,Expression,1.1534074725741516e-05
DPM1,CRISPR,1.1524813566157068e-05
KLHL8,Expression,1.152378794292252e-05
IGSF9B,Expression,1.1522449392966462e-05
CGAS,Expression,1.1514517570154736e-05
UQCRC2,Expression,1.150184401662412e-05
GART,CRISPR,1.1500672126871156e-05
TRMO,Expression,1.149433590923822e-05
TTC4,Expression,1.1483945451838196e-05
SELENOF,Expression,1.148350621782505e-05
DBF4B,CRISPR,1.1480805086508683e-05
PRR22,Expression,1.148024666807128e-05
ZSWIM6,Expression,1.1472920279188722e-05
BRCA1,CRISPR,1.1461341879678809e-05
UTP6,CRISPR,1.14552413150656e-05
SLC4A1AP,Expression,1.1447679609518388e-05
POLE3,Expression,1.1443898235594932e-05
DDX17,Expression,1.1442654608932862e-05
CYB5R4,Expression,1.1440016758863403e-05
PSENEN,CRISPR,1.1438682003363258e-05
FAM89A,Expression,1.1434860273564403e-05
EIF2B3,Expression,1.142220314389789e-05
BDKRB2,Expression,1.1410971359082053e-05
RANBP2,Expression,1.1395282695175512e-05
FRMD8,Expression,1.1379285686683182e-05
TMEM69,CRISPR,1.1375195102898898e-05
SHISA5,CRISPR,1.1371727133248266e-05
CENPT,Mutation,1.1358339582454846e-05
URGCP,Expression,1.1355041708755384e-05
TMEM242,CRISPR,1.1334455469347703e-05
NAA35,CRISPR,1.1329567670210886e-05
ATF7IP2,Expression,1.132519506951718e-05
ESYT3,Expression,1.1307868634512684e-05
NWD1,CRISPR,1.1306663568800044e-05
RAB11A,CRISPR,1.1297507679820394e-05
CLHC1,Expression,1.129739362767338e-05
ATF7IP,Expression,1.1289418949988672e-05
HADHB,Expression,1.128880256231142e-05
MRPL1,CRISPR,1.1287361688804992e-05
SH3TC2,Expression,1.1287291806172396e-05
PRXL2B,Expression,1.1276897382346312e-05
NAP1L4,Expression,1.1270832550323814e-05
ATMIN,CRISPR,1.1268766658269292e-05
SAPCD1,Expression,1.12651588126422e-05
PECR,Expression,1.1237875762527865e-05
ZFYVE26,Expression,1.1235019182887997e-05
UBE2V1,Expression,1.1227694907869211e-05
EEF2K,Expression,1.1226021068342072e-05
MX2,Expression,1.1224431845794695e-05
SF3B2,Expression,1.1223201708003664e-05
BSCL2,CRISPR,1.121799550758126e-05
BEND3,CRISPR,1.121534552755058e-05
UBE2Z,CRISPR,1.1207249843927397e-05
HOXA4,Expression,1.1206117174477578e-05
GNB4,CRISPR,1.1197489874454755e-05
TMEM171,Expression,1.1196012764745252e-05
TBC1D9,Expression,1.1190372478607292e-05
DENND2D,CRISPR,1.1188871506922676e-05
PGM1,Mutation,1.1187680227968143e-05
SLC7A6OS,Expression,1.118574273898416e-05
ADRB1,Expression,1.1179643067050318e-05
LRBA,Expression,1.1179057363971957e-05
METTL5,CRISPR,1.116525530358601e-05
PCGF2,Expression,1.116051337805986e-05
ADGRE1,CRISPR,1.1146897146252202e-05
NOCT,CRISPR,1.114338998720946e-05
TCEA2,Expression,1.1141220076249947e-05
ZMIZ2,CRISPR,1.1129774527864672e-05
RHEB,CRISPR,1.1122545246211058e-05
ATP5PF,Expression,1.112185770118584e-05
AASDHPPT,CRISPR,1.112048245710186e-05
UBFD1,CRISPR,1.1113570837135922e-05
LAP3,Expression,1.1110396412077782e-05
MACROH2A2,CRISPR,1.1101106074701027e-05
TP53I3,CRISPR,1.110088060558175e-05
TM2D3,CRISPR,1.1100818206101596e-05
YIPF3,Expression,1.1091258916532074e-05
CD14,Expression,1.108961638607242e-05
SLC5A5,CRISPR,1.1077366682427471e-05
C17orf67,Expression,1.1077253145863329e-05
FUBP1,Expression,1.1070357796141513e-05
SCARB1,Expression,1.1068995787447705e-05
DSTN,CRISPR,1.1064304294499105e-05
S100A16,Expression,1.1063325656950722e-05
WDR89,CRISPR,1.1062557588985756e-05
ZNF283,Expression,1.104598818513501e-05
KATNB1,CRISPR,1.1043183253709044e-05
PEX11B,CRISPR,1.1030343252307108e-05
ARF6,Expression,1.1023433185276482e-05
MAEA,CRISPR,1.1012496263283587e-05
ELP5,Expression,1.1009056888973911e-05
AKT1S1,Expression,1.1005279935476792e-05
RPAP2,CRISPR,1.1004035101699818e-05
ZCCHC9,CRISPR,1.1003706537180546e-05
COL4A6,Mutation,1.100138382835212e-05
CYLD,Expression,1.0998365570299886e-05
H2BC17,CRISPR,1.0996368141904529e-05
CNTNAP3C,Expression,1.0979376152724838e-05
IL37,Expression,1.0979019177371182e-05
SPATA17,Expression,1.0974900367473274e-05
GIGYF1,CRISPR,1.0960918929026244e-05
UBAC2,Expression,1.0956503864603247e-05
CBLN1,CRISPR,1.0951230106583956e-05
CD99L2,Expression,1.09472667766499e-05
ZNF451,Expression,1.0946838098610563e-05
DHRS12,Expression,1.0926678348123418e-05
RAB11FIP3,CRISPR,1.092611969320102e-05
NLRC3,Expression,1.0920624403991508e-05
MDH1,Expression,1.0919090099070094e-05
AAAS,Expression,1.091740089132198e-05
PRR13,CRISPR,1.09170825123174e-05
FBXL4,Expression,1.0912456682815126e-05
CERK,CRISPR,1.0892169649257038e-05
SKIL,CRISPR,1.08830061457015e-05
CCDC12,CRISPR,1.0881536311044577e-05
ZBTB4,Expression,1.087884779791603e-05
SEC11A,CRISPR,1.087485822520859e-05
GBP3,CRISPR,1.0874525515240491e-05
TADA3,CRISPR,1.0868421280254916e-05
MAP4,Expression,1.0866628077880157e-05
H2BC26,CRISPR,1.085202573657517e-05
BCL9,CRISPR,1.0846000082695909e-05
NFKB1,Expression,1.0843783524105496e-05
SMPD1,Expression,1.084120415293015e-05
NPRL3,Expression,1.083748189165585e-05
HOMER2,Expression,1.082809739547933e-05
EVA1C,Expression,1.0826369112436052e-05
HID1,Expression,1.0823371390222584e-05
GPRASP2,Expression,1.0815894967215074e-05
KIF4B,Expression,1.0804743939887892e-05
IL12RB2,CRISPR,1.0794924052189555e-05
DEDD,Expression,1.078517753964467e-05
SIN3B,CRISPR,1.0781075807356968e-05
RRP9,CRISPR,1.0776362998265652e-05
CTAGE1,CRISPR,1.076930225759355e-05
ZNF559,CRISPR,1.0764405611857207e-05
CHN1,Expression,1.0752227834737995e-05
MCM6,CRISPR,1.0751857025138691e-05
VCF2,CRISPR,1.0750349353786108e-05
GOLGA4,Expression,1.074855272815228e-05
THG1L,CRISPR,1.0747615345226372e-05
PNRC2,Expression,1.0732741596808952e-05
UNC119,Expression,1.0731203248499309e-05
KIAA2013,Expression,1.0727953008829129e-05
HNRNPR,Expression,1.0727227467223525e-05
HTRA2,Expression,1.071700069986213e-05
ENTPD7,Expression,1.0708339676285485e-05
CAPN1,CRISPR,1.0701940330046357e-05
BMP8B,Expression,1.0691438009711364e-05
CDCA7,Expression,1.068492736945832e-05
ZNF747,Expression,1.0678311840099324e-05
CERT1,CRISPR,1.064941439652382e-05
ZNF407,Expression,1.0640508517825626e-05
TERF2IP,Expression,1.0637314544640178e-05
PSAT1,CRISPR,1.062970634073932e-05
SAA2,Expression,1.062636633004914e-05
ACTR8,CRISPR,1.0624592567767377e-05
KRTCAP2,CRISPR,1.0617364264858162e-05
ZNF281,Expression,1.0605462461220309e-05
ZNF146,Expression,1.0590576826177806e-05
ANKRD31,CRISPR,1.0584303077978505e-05
ANGEL2,Mutation,1.058320160909432e-05
WBP4,CRISPR,1.057478731067712e-05
POLG2,CRISPR,1.0569094368552508e-05
C4orf33,Expression,1.0567841311743091e-05
COL9A3,CRISPR,1.0563715927655864e-05
TRIM17,CRISPR,1.0555078232114278e-05
IFITM2,CRISPR,1.0534155836700557e-05
ZNF706,CRISPR,1.0530452249582804e-05
ZNF253,Expression,1.0525049530699653e-05
LZIC,Expression,1.051950534037774e-05
PCDHB11,Mutation,1.0518199308417308e-05
ARMC5,CRISPR,1.0516529670396748e-05
KIF3A,Expression,1.0514734887348376e-05
ZNF703,Expression,1.0509326269280826e-05
SHISA4,Expression,1.0498165387685958e-05
DIS3L,CRISPR,1.0497338575415455e-05
SLC25A31,CRISPR,1.0495357718240947e-05
GRHPR,Expression,1.0495015041463713e-05
CREBBP,Expression,1.0475337057467076e-05
DCTN2,CRISPR,1.0471769853635676e-05
FDFT1,Expression,1.045051113744066e-05
MPHOSPH9,Expression,1.0445564489576169e-05
COMMD3,CRISPR,1.0440497041585075e-05
ZNF236,Expression,1.043846715023578e-05
CITED2,Expression,1.0434507341643506e-05
CA5A,CRISPR,1.042556828121023e-05
JUP,CRISPR,1.0416731295043247e-05
WFS1,Expression,1.0414884144167253e-05
HYKK,CRISPR,1.0414108078798727e-05
VPS51,Expression,1.0408965126107138e-05
ZNF75A,CRISPR,1.0407717917247164e-05
GLA,Expression,1.040076121414121e-05
RAD9B,Expression,1.0397542499077962e-05
NAA35,Expression,1.0395732238216146e-05
TACSTD2,CRISPR,1.0392184840004591e-05
ZNF584,Expression,1.0389230630249051e-05
BLOC1S1,Expression,1.0388915286696256e-05
EIF2AK3,Expression,1.038814677908084e-05
H2BC4,Expression,1.038437168612451e-05
ANKRD22,Expression,1.0379486222310529e-05
OSBPL2,CRISPR,1.0377974132271212e-05
TNFSF12,Expression,1.0358608534825984e-05
CHP1,CRISPR,1.0352047902736972e-05
ZNF593OS,Expression,1.0349839316528484e-05
MIB2,Expression,1.0348065512035328e-05
TAS2R43,CRISPR,1.0345308097123526e-05
CABLES1,Expression,1.0344485969842468e-05
MXRA7,CRISPR,1.034119798479356e-05
ZMYM2,CRISPR,1.03258527229925e-05
VEGFC,Expression,1.0324748097066251e-05
AGRN,CRISPR,1.0317859741628096e-05
CYTH1,Expression,1.0305945241691238e-05
CISD3,CRISPR,1.0301043647139615e-05
DNAJA3,Expression,1.0295828808835824e-05
AK6,Expression,1.0295658479101371e-05
C2orf69,Expression,1.0287314656741375e-05
DOCK7,CRISPR,1.0272484423285511e-05
COQ9,Expression,1.0269654070782942e-05
ORC3,CRISPR,1.0267917011468886e-05
PAK4,Expression,1.0260892505868408e-05
PSMB8,Expression,1.026018163816821e-05
HPS1,Expression,1.0258252665091153e-05
COX7C,CRISPR,1.0252024145689232e-05
POMGNT2,Expression,1.024357592596292e-05
ADAM10,CRISPR,1.0229560363165524e-05
PTP4A1,CRISPR,1.021982316195504e-05
ANKMY2,Expression,1.0216756766747703e-05
EEF1AKMT3,CRISPR,1.0215440511783815e-05
ZNF860,Expression,1.0206665943867608e-05
SLC30A7,Expression,1.020404351483134e-05
GMEB1,Expression,1.0202485820862204e-05
POGK,Expression,1.0200381320850056e-05
CFAP300,Expression,1.019652724989727e-05
RNF222,Expression,1.0195721924508227e-05
USF1,CRISPR,1.019567972523186e-05
SLC22A14,Expression,1.01863601607276e-05
BBS10,Expression,1.017935681716689e-05
PCNX2,Expression,1.0172282840929126e-05
TEX29,CRISPR,1.0160767607075809e-05
WDR82,Expression,1.0159378654397558e-05
ZNHIT6,Expression,1.0150263775043756e-05
DHX16,Expression,1.0141470156218883e-05
C6orf62,Expression,1.01380775968882e-05
ECPAS,Expression,1.0135483169416832e-05
ASF1A,CRISPR,1.0128524279464893e-05
BAZ1B,Expression,1.0127086702676896e-05
TPPP3,CRISPR,1.0117473750750706e-05
ABCC5,Expression,1.0116137492492558e-05
SGPP1,CRISPR,1.0113940740817e-05
RAB33A,Expression,1.0112813923090888e-05
CD37,Expression,1.0106406755523474e-05
PNMA2,Expression,1.010351586489428e-05
PIGV,Expression,1.0092409599806754e-05
CD34,Expression,1.0086363983404368e-05
TMEM184A,Expression,1.008545015215779e-05
DHRS11,Expression,1.0083326425313693e-05
CDKL3,Expression,1.008204126793696e-05
GCNA,CRISPR,1.0079348491096702e-05
TOR1AIP2,CRISPR,1.0077936750296464e-05
EXOC2,CRISPR,1.0075264741054226e-05
PCDHGC3,CRISPR,1.0072791509000584e-05
KIZ,Expression,1.00626499647687e-05
ENPP7,CRISPR,1.0056547523140924e-05
RMP24,CRISPR,1.0055525839706404e-05
SPOCK1,Expression,1.005282768897048e-05
IST1,CRISPR,1.004099582385384e-05
BBS7,Expression,1.0037721108354304e-05
EIF1,Expression,1.003391469451001e-05
GDI2,CRISPR,1.0032752844758498e-05
ZNF726,Expression,1.0029373000753645e-05
COPS3,Expression,1.0023479377123086e-05
ARF1,CRISPR,1.0021274106492e-05
DMBT1,Expression,1.001267721579996e-05
ZNF827,Expression,1.0009243705011151e-05
ORC1,Expression,1.0008543905525892e-05
BICRAL,Expression,1.0003998369214754e-05
NAA30,CRISPR,9.995949665793371e-06
EOGT,CRISPR,9.99536055050046e-06
PPP2R5D,Expression,9.990055903880111e-06
CTPS2,Expression,9.981867354172508e-06
RIF1,CRISPR,9.980469839860617e-06
MAP2K5,CRISPR,9.978636705665455e-06
CAMK2G,Expression,9.976787983545936e-06
AQP10,CRISPR,9.967855714788588e-06
SPTLC1,Expression,9.965407962366024e-06
SETX,CRISPR,9.96188445816674e-06
