Feature
CRISPR_MRPL14 (64928)
CRISPR_ARL4A (10124)
CRISPR_TEX44 (165100)
CRISPR_PGM5 (5239)
CRISPR_WARS2 (10352)
CRISPR_HSPA6 (3310)
CRISPR_GTF3C3 (9330)
CRISPR_KMT5A (387893)
CRISPR_B3GNT3 (10331)
CRISPR_BMPR1A (657)
CRISPR_SHCBP1 (79801)
CRISPR_MFNG (4242)
CRISPR_ORC3 (23595)
CRISPR_CTBP2 (1488)
CRISPR_ACTRT3 (84517)
CRISPR_SENP1 (29843)
CRISPR_PIGT (51604)
CRISPR_TXNRD1 (7296)
CRISPR_MYCN (4613)
CRISPR_ZCRB1 (85437)
CRISPR_MRPS5 (64969)
CRISPR_SZRD1 (26099)
CRISPR_POGZ (23126)
CRISPR_MEIOC (284071)
CRISPR_CRIPT (9419)
CRISPR_DOCK7 (85440)
CRISPR_IL12RB2 (3595)
CRISPR_MAPKAPK5 (8550)
CRISPR_RPAP2 (79871)
CRISPR_SDCBP (6386)
CRISPR_VAV2 (7410)
CRISPR_CEP290 (80184)
CRISPR_UBE2T (29089)
CRISPR_KCNK7 (10089)
CRISPR_RARS2 (57038)
CRISPR_RBM15 (64783)
CRISPR_ATG9A (79065)
CRISPR_NME2 (4831)
CRISPR_DOHH (83475)
CRISPR_GPIHBP1 (338328)
CRISPR_DRAM2 (128338)
CRISPR_ORC1 (4998)
CRISPR_SMAD7 (4092)
CRISPR_GPR171 (29909)
CRISPR_FOXO4 (4303)
CRISPR_COMMD5 (28991)
CRISPR_SETDB1 (9869)
CRISPR_KLHL38 (340359)
CRISPR_TARBP2 (6895)
CRISPR_GGTLC1 (92086)
CRISPR_MPRIP (23164)
CRISPR_GNG13 (51764)
CRISPR_TCFL5 (10732)
CRISPR_IRS1 (3667)
CRISPR_DNAJC16 (23341)
CRISPR_POMP (51371)
CRISPR_XAGE3 (170626)
CRISPR_JMY (133746)
CRISPR_KLHDC3 (116138)
CRISPR_SLC16A5 (9121)
CRISPR_PPHLN1 (51535)
CRISPR_SP6 (80320)
CRISPR_FANCF (2188)
CRISPR_LSM11 (134353)
CRISPR_CCDC106 (29903)
CRISPR_LAMTOR1 (55004)
CRISPR_LTF (4057)
CRISPR_GBP4 (115361)
CRISPR_CCNL1 (57018)
CRISPR_H3-3B (3021)
CRISPR_EIF3J (8669)
CRISPR_PRR13 (54458)
CRISPR_FAHD2A (51011)
CRISPR_STRIP1 (85369)
CRISPR_LCE5A (254910)
CRISPR_CORO6 (84940)
CRISPR_TRIM14 (9830)
CRISPR_NGLY1 (55768)
CRISPR_TEKT4 (150483)
CRISPR_CERK (64781)
CRISPR_KLHL7 (55975)
CRISPR_CERS2 (29956)
CRISPR_DDX39A (10212)
CRISPR_NPHS1 (4868)
CRISPR_LRRK2 (120892)
CRISPR_VASP (7408)
CRISPR_MACF1 (23499)
CRISPR_RBM12 (10137)
CRISPR_SLC29A2 (3177)
CRISPR_TULP1 (7287)
CRISPR_MREG (55686)
CRISPR_PSPC1 (55269)
CRISPR_DPF2 (5977)
CRISPR_GJA5 (2702)
CRISPR_NKAPD1 (55216)
CRISPR_MTFP1 (51537)
CRISPR_PIGH (5283)
CRISPR_KCNK12 (56660)
CRISPR_CUL3 (8452)
CRISPR_NEUROD2 (4761)
CRISPR_TACSTD2 (4070)
CRISPR_NPBWR2 (2832)
CRISPR_SCG5 (6447)
CRISPR_TMEM230 (29058)
CRISPR_REEP2 (51308)
CRISPR_SLC22A17 (51310)
CRISPR_OLFML3 (56944)
CRISPR_IMPDH2 (3615)
CRISPR_ZBTB7A (51341)
CRISPR_TAX1BP3 (30851)
CRISPR_FBXO47 (494188)
CRISPR_MIX23 (131076)
CRISPR_LTB4R (1241)
CRISPR_TOR2A (27433)
CRISPR_MRPS16 (51021)
CRISPR_RUNX2 (860)
CRISPR_HSF1 (3297)
CRISPR_AASDHPPT (60496)
CRISPR_SRC (6714)
CRISPR_KAT7 (11143)
CRISPR_NAA35 (60560)
CRISPR_PELI3 (246330)
CRISPR_ZNF770 (54989)
CRISPR_ARL6IP6 (151188)
CRISPR_C17orf75 (64149)
CRISPR_ICMT (23463)
CRISPR_BAP1 (8314)
CRISPR_DDX11 (1663)
CRISPR_PIGU (128869)
CRISPR_TAS2R43 (259289)
CRISPR_GON4L (54856)
CRISPR_TUBB4A (10382)
CRISPR_TMEM11 (8834)
CRISPR_SPINT1 (6692)
CRISPR_COPS3 (8533)
CRISPR_ZBTB12 (221527)
CRISPR_DNAAF19 (388389)
CRISPR_DNAJB12 (54788)
CRISPR_MRPL17 (63875)
CRISPR_ARMC10 (83787)
CRISPR_ANKRD31 (256006)
CRISPR_H3-4 (8290)
CRISPR_AQP10 (89872)
CRISPR_BCL9 (607)
CRISPR_IRX3 (79191)
CRISPR_HS6ST1 (9394)
CRISPR_BSND (7809)
CRISPR_TUBB4B (10383)
CRISPR_SPATA31G1 (138724)
CRISPR_RRAD (6236)
CRISPR_VN1R4 (317703)
CRISPR_PABIR1 (116224)
CRISPR_AUP1 (550)
CRISPR_EGLN1 (54583)
CRISPR_DENND2C (163259)
CRISPR_KIF2C (11004)
CRISPR_DNLZ (728489)
CRISPR_COX5A (9377)
CRISPR_FNBP4 (23360)
CRISPR_E2F4 (1874)
CRISPR_VPS36 (51028)
CRISPR_OSBPL2 (9885)
CRISPR_RAB5C (5878)
CRISPR_TAF5L (27097)
CRISPR_RNF114 (55905)
CRISPR_CDK13 (8621)
CRISPR_TRNAU1AP (54952)
CRISPR_TUBG2 (27175)
CRISPR_VCF2 (90736)
CRISPR_METAP1 (23173)
CRISPR_GLMN (11146)
CRISPR_CCDC38 (120935)
CRISPR_AARD (441376)
CRISPR_KDR (3791)
CRISPR_SUOX (6821)
CRISPR_SELENOK (58515)
CRISPR_IPPK (64768)
CRISPR_EEFSEC (60678)
CRISPR_SFR1 (119392)
CRISPR_RNF6 (6049)
CRISPR_FBXL16 (146330)
CRISPR_HSD17B12 (51144)
CRISPR_HAX1 (10456)
CRISPR_MYO7A (4647)
CRISPR_UQCRQ (27089)
CRISPR_FGFR1OP2 (26127)
CRISPR_ING3 (54556)
CRISPR_MBOAT1 (154141)
CRISPR_FIG4 (9896)
CRISPR_SLC25A38 (54977)
CRISPR_DIS3 (22894)
CRISPR_AP3M1 (26985)
CRISPR_CDC42BPG (55561)
CRISPR_POLR3D (661)
CRISPR_E2F2 (1870)
CRISPR_FAR2 (55711)
CRISPR_ELF2 (1998)
CRISPR_VPS50 (55610)
CRISPR_HNRNPA0 (10949)
CRISPR_JPH4 (84502)
CRISPR_ACTR8 (93973)
CRISPR_TAF1 (6872)
CRISPR_DENND4B (9909)
CRISPR_SLC35G3 (146861)
CRISPR_SBK1 (388228)
CRISPR_PDPK1 (5170)
CRISPR_OGFR (11054)
CRISPR_PMM2 (5373)
